      time;        p0;        p1;        p2;        p3;        p4;        p5;        p6;        x0;        x1;        x2;        x3;        x4;        x5;        x6;        x7;        x8;        x9;       x10;indicators.z[0];solver.numSteps;solver.minStepSize;solver.maxStepSize;solver.minOrder;solver.maxOrder;solver.numStateEvents;solver.numTimeEvents;    p0_ref;    p1_ref;    p2_ref;    p3_ref;    p4_ref;    p5_ref;    p6_ref;    x0_ref;    x1_ref;    x2_ref;    x3_ref;    x4_ref;    x5_ref;    x6_ref;    x7_ref;    x8_ref;    x9_ref;   x10_ref;qtronic.silver.allow_non_virtual_can;qtronic.silver.env.PROCESSOR_LEVEL;qtronic.silver.env.NUMBER_OF_PROCESSORS;qtronic.silver.real_time;qtronic.silver.env.Timestep;qtronic.silver.macro_step;qtronic.silver.version.sp;qtronic.silver.version.minor;qtronic.silver.version.major;qtronic.silver.internal.stepDisabled;qtronic.silver.internal.pauseDisabled
     0.222;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 117.72882;0.50909091; 4608.6445;   3.68032;       140; 671.58194; 54.473793; 20.721571; 1.6807816; 32.409798; 32.918889;        -1;       142;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    117.71;  0.509091;   4608.77;   3.68032;       140;   671.494;   54.4753;   20.7183;   1.68078;   32.4107;   32.9198;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.225;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 119.23086;0.50909091;  4603.908;     3.676;       140; 679.44033;  54.41693; 20.985947; 1.6807816; 32.375966; 32.885057;        -1;       143;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   119.212;  0.509091;   4604.03;     3.676;       140;   679.353;   54.4184;   20.9827;   1.68078;   32.3769;   32.8859;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.228;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 120.73054;0.50909091; 4599.1763;   3.67168;       140; 687.26811; 54.360122; 21.249908; 1.6807816; 32.342168; 32.851259;        -1;       144;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   120.712;  0.509091;    4599.3;   3.67168;       140;   687.182;   54.3616;   21.2467;   1.68078;   32.3431;   32.8521;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.231;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 122.22787;0.50909091; 4594.4492;   3.66736;       140; 695.06536;  54.30337; 21.513455; 1.6807816; 32.308403; 32.817494;        -1;       145;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    122.21;  0.509091;   4594.57;   3.66736;       140;    694.98;   54.3048;   21.5102;   1.68078;   32.3093;   32.8184;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.234;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 123.72284;0.50909091; 4589.7268;   3.66304;       140; 702.83218; 54.246675; 21.776586; 1.6807816; 32.274672; 32.783763;        -1;       146;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   123.705;  0.509091;   4589.85;   3.66304;       140;   702.748;   54.2481;   21.7734;   1.68078;   32.2755;   32.7846;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.237;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 125.21547;0.50909091; 4585.0091;   3.65872;       140; 710.56864; 54.190036; 22.039305; 1.6807816; 32.240974; 32.750065;        -1;       147;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   125.197;  0.509091;   4585.13;   3.65872;       140;   710.485;   54.1915;   22.0361;   1.68078;   32.2418;   32.7509;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      0.24;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 126.70574;0.50909091;  4580.296;    3.6544;       140; 718.27483; 54.133453; 22.301609; 1.6807816; 32.207309;   32.7164;        -1;       148;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   126.688;  0.509091;   4580.42;    3.6544;       140;   718.192;   54.1349;   22.2984;   1.68078;   32.2082;   32.7173;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.243;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 128.19367;0.50909091; 4575.5876;   3.65008;       140; 725.95083; 54.076927; 22.563501; 1.6807816; 32.173678; 32.682769;        -1;       149;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   128.176;  0.509091;   4575.71;   3.65008;       140;   725.869;   54.0784;   22.5603;   1.68078;   32.1745;   32.6836;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.246;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 129.67926;0.50909091;  4570.884;   3.64576;       140; 733.59672; 54.020456; 22.824981; 1.6807816;  32.14008; 32.649171;        -1;       150;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   129.661;  0.509091;      4571;   3.64576;       140;   733.515;   54.0219;   22.8218;   1.68078;   32.1409;     32.65;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.249;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  131.1625;0.50909091; 4566.1849;   3.64144;       140;  741.2126; 53.964042; 23.086049; 1.6807816; 32.106516; 32.615607;        -1;       151;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   131.145;  0.509091;   4566.31;   3.64144;       140;   741.132;   53.9655;   23.0829;   1.68078;   32.1074;   32.6165;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.252;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 132.64341;0.50909091; 4561.4906;   3.63712;       140; 748.79853; 53.907684; 23.346705; 1.6807816; 32.072985; 32.582076;        -1;       152;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   132.626;  0.509091;   4561.61;   3.63712;       140;   748.719;   53.9091;   23.3436;   1.68078;   32.0738;   32.5829;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.255;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 134.12199;0.50909091; 4556.8009;    3.6328;       140;  756.3546; 53.851381; 23.606951; 1.6807816; 32.039487; 32.548578;        -1;       153;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   134.104;  0.509091;   4556.92;    3.6328;       140;   756.275;   53.8528;   23.6039;   1.68078;   32.0403;   32.5494;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.258;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 135.59823;0.50909091; 4552.1159;   3.62848;       140; 763.88091; 53.795135; 23.866786; 1.6807816; 32.006023; 32.515114;        -1;       154;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   135.581;  0.509091;   4552.23;   3.62848;       140;   763.802;   53.7966;   23.8637;   1.68078;   32.0069;    32.516;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.261;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 137.07215;0.50909091; 4547.4356;   3.62416;       140; 771.37751; 53.738945; 24.126212; 1.6807816; 31.972592; 32.481683;        -1;       155;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   137.055;  0.509091;   4547.55;   3.62416;       140;     771.3;   53.7404;   24.1231;   1.68078;   31.9734;   32.4825;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.264;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 138.54374;0.50909091; 4542.7599;   3.61984;       140; 778.84451; 53.682811; 24.385227; 1.6807816; 31.939194; 32.448285;        -1;       156;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   138.526;  0.509091;   4542.88;   3.61984;       140;   778.768;   53.6842;   24.3822;   1.68078;     31.94;   32.4491;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.267;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   140.013;0.50909091; 4538.0889;   3.61552;       140; 786.28198; 53.626733; 24.643834; 1.6807816;  31.90583; 32.414921;        -1;       157;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   139.996;  0.509091;   4538.21;   3.61552;       140;   786.206;   53.6281;   24.6408;   1.68078;   31.9067;   32.4158;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      0.27;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 141.47995;0.50909091; 4533.4225;    3.6112;       140;    793.69;  53.57071; 24.902033; 1.6807816; 31.872499;  32.38159;        -1;       158;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   141.463;  0.509091;   4533.54;    3.6112;       140;   793.615;   53.5721;    24.899;   1.68078;   31.8733;   32.3824;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.273;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 142.94457;0.50909091; 4528.7609;   3.60688;       140; 801.06866; 53.514744; 25.159823; 1.6807816; 31.839201; 32.348292;        -1;       159;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   142.927;  0.509091;   4528.88;   3.60688;       140;   800.994;   53.5161;   25.1568;   1.68078;     31.84;   32.3491;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.276;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 144.40688;0.50909091; 4524.1038;   3.60256;       140; 808.41804; 53.458833; 25.417206; 1.6807816; 31.805936; 32.315027;        -1;       160;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    144.39;  0.509091;   4524.22;   3.60256;       140;   808.344;   53.4602;   25.4142;   1.68078;   31.8068;   32.3159;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.279;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 145.86688;0.50909091; 4519.4514;   3.59824;       140; 815.73821; 53.402979; 25.674182; 1.6807816; 31.772705; 32.281796;        -1;       161;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    145.85;  0.509091;   4519.57;   3.59824;       140;   815.665;   53.4044;   25.6712;   1.68078;   31.7735;   32.2826;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.282;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 147.32457;0.50909091; 4514.8037;   3.59392;       140; 823.02926;  53.34718; 25.930751; 1.6807816; 31.739507; 32.248598;        -1;       162;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   147.308;  0.509091;   4514.92;   3.59392;       140;   822.957;   53.3486;   25.9278;   1.68078;   31.7403;   32.2494;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.285;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 148.77995;0.50909091; 4510.1606;    3.5896;       140; 830.29127; 53.291437; 26.186915; 1.6807816; 31.706342; 32.215433;        -1;       163;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   148.763;  0.509091;   4510.28;    3.5896;       140;   830.219;   53.2928;    26.184;   1.68078;   31.7072;   32.2163;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.288;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 150.23303;0.50909091; 4505.5222;   3.58528;       140; 837.52432;  53.23575; 26.442672; 1.6807816;  31.67321; 32.182301;        -1;       164;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   150.216;  0.509091;   4505.64;   3.58528;       140;   837.453;   53.2371;   26.4397;   1.68078;    31.674;   32.1831;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.291;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 151.68381;0.50909091; 4500.8884;   3.58096;       140; 844.72849; 53.180119; 26.698025; 1.6807816; 31.640112; 32.149203;        -1;       165;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   151.667;  0.509091;      4501;   3.58096;       140;   844.658;   53.1815;   26.6951;   1.68078;   31.6409;     32.15;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.294;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 153.13229;0.50909091; 4496.2593;   3.57664;       140; 851.90387; 53.124543; 26.952973; 1.6807816; 31.607047; 32.116138;        -1;       166;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   153.116;  0.509091;   4496.37;   3.57664;       140;   851.834;   53.1259;   26.9501;   1.68078;   31.6079;   32.1169;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.297;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 154.57847;0.50909091; 4491.6348;   3.57232;       140; 859.05052; 53.069023; 27.207517; 1.6807816; 31.574014; 32.083105;        -1;       167;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   154.562;  0.509091;   4491.75;   3.57232;       140;   858.981;   53.0704;   27.2046;   1.68078;   31.5748;   32.0839;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
       0.3;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 156.02235;0.50909091; 4487.0149;     3.568;       140; 866.16854; 53.013559; 27.461657; 1.6807816; 31.541015; 32.050106;        -1;       168;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   156.006;  0.509091;   4487.13;     3.568;       140;     866.1;   53.0149;   27.4588;   1.68078;   31.5418;   32.0509;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.303;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 157.46395;0.50909091; 4482.3997;   3.56368;       140;   873.258; 52.958151; 27.715394; 1.6807816;  31.50805; 32.017141;        -1;       169;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   157.448;  0.509091;   4482.51;   3.56368;       140;    873.19;   52.9595;   27.7125;   1.68078;   31.5089;   32.0179;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.306;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 158.90326;0.50909091; 4477.7891;   3.55936;       140; 880.31898; 52.902798; 27.968728; 1.6807816; 31.475117; 31.984208;        -1;       170;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   158.887;  0.509091;    4477.9;   3.55936;       140;   880.252;   52.9041;   27.9659;   1.68078;   31.4759;    31.985;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.309;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 160.34028;0.50909091; 4473.1832;   3.55504;       140; 887.35156; 52.847501;  28.22166; 1.6807816; 31.442217; 31.951308;        -1;       171;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   160.324;  0.509091;   4473.29;   3.55504;       140;   887.285;   52.8488;   28.2188;   1.68078;    31.443;   31.9521;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.312;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 161.77502;0.50909091; 4468.5818;   3.55072;       140; 894.35582;  52.79226;  28.47419; 1.6807816; 31.409351; 31.918442;        -1;       172;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   161.759;  0.509091;   4468.69;   3.55072;       140;    894.29;   52.7936;   28.4714;   1.68078;   31.4101;   31.9192;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.315;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 163.20748;0.50909091; 4463.9852;    3.5464;       140; 901.33184; 52.737074; 28.726319; 1.6807816; 31.376517; 31.885608;        -1;       173;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   163.192;  0.509091;    4464.1;    3.5464;       140;   901.267;   52.7384;   28.7235;   1.68078;   31.3773;   31.8864;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.318;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 164.63767;0.50909091; 4459.3931;   3.54208;       140;  908.2797; 52.681944; 28.978047; 1.6807816; 31.343717; 31.852808;        -1;       174;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   164.622;  0.509091;    4459.5;   3.54208;       140;   908.215;   52.6833;   28.9753;   1.68078;   31.3445;   31.8536;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.321;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 166.06557;0.50909091; 4454.8057;   3.53776;       140; 915.19948; 52.626869; 29.229375; 1.6807816;  31.31095; 31.820041;        -1;       175;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    166.05;  0.509091;   4454.92;   3.53776;       140;   915.136;   52.6282;   29.2266;   1.68078;   31.3117;   31.8208;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.324;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 167.49121;0.50909091; 4450.2229;   3.53344;       140; 922.09125;  52.57185; 29.480302; 1.6807816; 31.278215; 31.787306;        -1;       176;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   167.476;  0.509091;   4450.33;   3.53344;       140;   922.028;   52.5732;   29.4776;   1.68078;    31.279;   31.7881;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.327;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 168.91458;0.50909091; 4445.6447;   3.52912;       140;  928.9551; 52.516886; 29.730831; 1.6807816; 31.245514; 31.754605;        -1;       177;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   168.899;  0.509091;   4445.75;   3.52912;       140;   928.893;   52.5182;   29.7281;   1.68078;   31.2463;   31.7554;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      0.33;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 170.33568;0.50909091; 4441.0712;    3.5248;       140;  935.7911; 52.461978;  29.98096; 1.6807816; 31.212846; 31.721937;        -1;       178;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    170.32;  0.509091;   4441.18;    3.5248;       140;   935.729;   52.4633;   29.9782;   1.68078;   31.2136;   31.7227;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.333;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 171.75452;0.50909091; 4436.5022;   3.52048;       140; 942.59933; 52.407125; 30.230692; 1.6807816; 31.180211; 31.689302;        -1;       179;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   171.739;  0.509091;   4436.61;   3.52048;       140;   942.538;   52.4084;    30.228;   1.68078;    31.181;   31.6901;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.336;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  173.1711;0.50909091; 4431.9379;   3.51616;       140; 949.37988; 52.352328; 30.480025; 1.6807816; 31.147609; 31.656699;        -1;       180;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   173.156;  0.509091;   4432.05;   3.51616;       140;   949.319;   52.3536;   30.4773;   1.68078;   31.1484;   31.6575;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.339;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 174.58541;0.50909091; 4427.3782;   3.51184;       140; 956.13281; 52.297586;  30.72896; 1.6807816; 31.115039;  31.62413;        -1;       181;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    174.57;  0.509091;   4427.49;   3.51184;       140;   956.073;   52.2989;   30.7263;   1.68078;   31.1158;   31.6249;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.342;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 175.99748;0.50909091; 4422.8232;   3.50752;       140;  962.8582;   52.2429; 30.977499; 1.6807816; 31.082503; 31.591594;        -1;       182;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   175.982;  0.509091;   4422.93;   3.50752;       140;   962.799;   52.2442;   30.9748;   1.68078;   31.0833;   31.5924;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.345;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 177.40729;0.50909091; 4418.2727;    3.5032;       140; 969.55614; 52.188269; 31.225641; 1.6807816;     31.05; 31.559091;        -1;       183;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   177.392;  0.509091;   4418.38;    3.5032;       140;   969.497;   52.1895;    31.223;   1.68078;   31.0508;   31.5598;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.348;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 178.81484;0.50909091; 4413.7268;   3.49888;       140;  976.2267; 52.133693; 31.473387; 1.6807816; 31.017529;  31.52662;        -1;       184;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;     178.8;  0.509091;   4413.83;   3.49888;       140;   976.169;    52.135;   31.4708;   1.68078;   31.0183;   31.5274;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.351;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 180.22016;0.50909091; 4409.1856;   3.49456;       140; 982.86996; 52.079173; 31.720737; 1.6807816; 30.985092; 31.494183;        -1;       185;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   180.205;  0.509091;   4409.29;   3.49456;       140;   982.813;   52.0804;   31.7181;   1.68078;   30.9858;   31.4949;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.354;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 181.62322;0.50909091;  4404.649;   3.49024;       140; 989.48599; 52.024708; 31.967692; 1.6807816; 30.952687; 31.461778;        -1;       186;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   181.608;  0.509091;   4404.75;   3.49024;       140;   989.429;    52.026;   31.9651;   1.68078;   30.9534;   31.4625;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.357;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 183.02405;0.50909091; 4400.1169;   3.48592;       140; 996.07487; 51.970299; 32.214253; 1.6807816; 30.920316; 31.429407;        -1;       187;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   183.009;  0.509091;   4400.22;   3.48592;       140;   996.019;   51.9715;   32.2117;   1.68078;   30.9211;   31.4302;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      0.36;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 184.42263;0.50909091; 4395.5895;    3.4816;       140; 1002.6367; 51.915944; 32.460419; 1.6807816; 30.887977; 31.397068;        -1;       188;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   184.408;  0.509091;   4395.69;    3.4816;       140;   1002.58;   51.9172;   32.4578;   1.68078;   30.8887;   31.3978;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.363;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 185.81898;0.50909091; 4391.0667;   3.47728;       140; 1009.1715; 51.861645; 32.706192; 1.6807816; 30.855671; 31.364762;        -1;       189;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   185.804;  0.509091;   4391.17;   3.47728;       140;   1009.12;   51.8629;   32.7036;   1.68078;   30.8564;   31.3655;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.366;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 187.21309;0.50909091; 4386.5485;   3.47296;       140; 1015.6794; 51.807401; 32.951571; 1.6807816; 30.823398; 31.332489;        -1;       190;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   187.199;  0.509091;   4386.65;   3.47296;       140;   1015.62;   51.8086;    32.949;   1.68078;   30.8241;   31.3332;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.369;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 188.60498;0.50909091; 4382.0348;   3.46864;       140; 1022.1605; 51.753213; 33.196558; 1.6807816; 30.791158; 31.300249;        -1;       191;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   188.591;  0.509091;   4382.14;   3.46864;       140;   1022.11;   51.7544;    33.194;   1.68078;   30.7919;    31.301;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.372;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 189.99463;0.50909091; 4377.5258;   3.46432;       140; 1028.6147; 51.699079; 33.441152; 1.6807816; 30.758951; 31.268042;        -1;       192;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    189.98;  0.509091;   4377.63;   3.46432;       140;   1028.56;   51.7003;   33.4386;   1.68078;   30.7597;   31.2688;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
