"time","accelPedal","brakePedal","k15","k50","prnd","roadInclination","nAtIn","nAtOut","qtronic_silver_real_time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsState","egsGear","egsTargetGear","tShiftStart","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
      8.12,       100,         0,         1,         0,         3,         0, 3266.5122, 2147.4293,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   100.354,         1,         3,         3, 5.8300003,      2508,         0,0.0099978252,         0,         1,         1,       811,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.13,       100,         0,         1,         0,         3,         0, 3269.1239, 2149.1463,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 100.43436,         1,         3,         3, 5.8300003,      2511,         0,0.0099978246,         0,         1,         1,       812,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.14,       100,         0,         1,         0,         3,         0,  3271.734, 2150.8622,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 100.51466,         1,         3,         3, 5.8300003,      2514,         0,0.0099978241,         0,         1,         1,       813,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.15,       100,         0,         1,         0,         3,         0, 3274.3423, 2152.5769,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 100.59491,         1,         3,         3, 5.8300003,      2517,         0,0.0099978235,         0,         1,         1,       814,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.16,       100,         0,         1,         0,         3,         0,  3276.949, 2154.2905,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 100.67511,         1,         3,         3, 5.8300003,      2520,         0,0.0099978229,         0,         1,         1,       815,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.17,       100,         0,         1,         0,         3,         0, 3279.5538,  2156.003,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 100.75525,         1,         3,         3, 5.8300003,      2523,         0,0.0099978224,         0,         1,         1,       816,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.18,       100,         0,         1,         0,         3,         0,  3282.157, 2157.7143,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 100.83534,         1,         3,         3, 5.8300003,      2526,         0,0.0099978218,         0,         1,         1,       817,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.19,       100,         0,         1,         0,         3,         0, 3284.7584, 2159.4245,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 100.91538,         1,         3,         3, 5.8300003,      2529,         0,0.0099978213,         0,         1,         1,       818,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.2,       100,         0,         1,         0,         3,         0, 3287.3582, 2161.1336,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 100.99537,         1,         3,         3, 5.8300003,      2532,         0,0.0099978207,         0,         1,         1,       819,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.21,       100,         0,         1,         0,         3,         0, 3289.9562, 2162.8415,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  101.0753,         1,         3,         3, 5.8300003,      2535,         0,0.0099978201,         0,         1,         1,       820,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.22,       100,         0,         1,         0,         3,         0, 3292.5524, 2164.5484,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.15518,         1,         3,         3, 5.8300003,      2538,         0,0.0099978196,         0,         1,         1,       821,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.23,       100,         0,         1,         0,         3,         0,  3295.147,  2166.254,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.23501,         1,         3,         3, 5.8300003,      2541,         0,0.009997819,         0,         1,         1,       822,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.24,       100,         0,         1,         0,         3,         0, 3297.7398, 2167.9586,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.31478,         1,         3,         3, 5.8300003,      2544,         0,0.0099978185,         0,         1,         1,       823,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.25,       100,         0,         1,         0,         3,         0, 3300.3309,  2169.662,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  101.3945,         1,         3,         3, 5.8300003,      2547,         0,0.0099978179,         0,         1,         1,       824,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.26,       100,         0,         1,         0,         3,         0, 3302.9203, 2171.3643,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.47417,         1,         3,         3, 5.8300003,      2550,         0,0.0099978173,         0,         1,         1,       825,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.27,       100,         0,         1,         0,         3,         0,  3305.508, 2173.0655,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.55379,         1,         3,         3, 5.8300003,      2553,         0,0.0099978168,         0,         1,         1,       826,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.28,       100,         0,         1,         0,         3,         0,  3308.094, 2174.7655,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.63335,         1,         3,         3, 5.8300003,      2556,         0,0.0099978162,         0,         1,         1,       827,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.29,       100,         0,         1,         0,         3,         0, 3310.6782, 2176.4644,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.71286,         1,         3,         3, 5.8300003,      2559,         0,0.0099978157,         0,         1,         1,       828,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.3,       100,         0,         1,         0,         3,         0, 3313.2608, 2178.1622,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.79231,         1,         3,         3, 5.8300003,      2562,         0,0.0099978151,         0,         1,         1,       829,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.31,       100,         0,         1,         0,         3,         0, 3315.8416, 2179.8588,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.87172,         1,         3,         3, 5.8300003,      2565,         0,0.0099978146,         0,         1,         1,       830,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.32,       100,         0,         1,         0,         3,         0, 3318.4207, 2181.5543,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 101.95107,         1,         3,         3, 5.8300003,      2568,         0,0.009997814,         0,         1,         1,       831,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.33,       100,         0,         1,         0,         3,         0, 3320.9981, 2183.2487,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.03037,         1,         3,         3, 5.8300003,      2571,         0,0.0099978135,         0,         1,         1,       832,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.34,       100,         0,         1,         0,         3,         0, 3323.5737,  2184.942,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.10961,         1,         3,         3, 5.8300003,      2574,         0,0.0099978129,         0,         1,         1,       833,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.35,       100,         0,         1,         0,         3,         0, 3326.1477, 2186.6341,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.18881,         1,         3,         3, 5.8300003,      2577,         0,0.0099978124,         0,         1,         1,       834,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.36,       100,         0,         1,         0,         3,         0,   3328.72, 2188.3252,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.26795,         1,         3,         3, 5.8300003,      2580,         0,0.0099978118,         0,         1,         1,       835,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.37,       100,         0,         1,         0,         3,         0, 3331.2905, 2190.0151,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.34704,         1,         3,         3, 5.8300003,      2583,         0,0.0099978112,         0,         1,         1,       836,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.38,       100,         0,         1,         0,         3,         0, 3333.8593, 2191.7038,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.42608,         1,         3,         3, 5.8300003,      2586,         0,0.0099978107,         0,         1,         1,       837,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.39,       100,         0,         1,         0,         3,         0, 3336.4265, 2193.3915,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.50505,         1,         3,         3, 5.8300003,      2589,         0,0.0099978101,         0,         1,         1,       838,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.4,       100,         0,         1,         0,         3,         0, 3338.9919,  2195.078,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.58399,         1,         3,         3, 5.8300003,      2592,         0,0.0099978096,         0,         1,         1,       839,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.41,       100,         0,         1,         0,         3,         0, 3341.5556, 2196.7634,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.66286,         1,         3,         3, 5.8300003,      2595,         0,0.009997809,         0,         1,         1,       840,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.42,       100,         0,         1,         0,         3,         0, 3344.1176, 2198.4477,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.74169,         1,         3,         3, 5.8300003,      2598,         0,0.0099978085,         0,         1,         1,       841,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.43,       100,         0,         1,         0,         3,         0, 3346.6779, 2200.1308,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.82046,         1,         3,         3, 5.8300003,      2601,         0,0.0099978079,         0,         1,         1,       842,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.44,       100,         0,         1,         0,         3,         0, 3349.2365, 2201.8129,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.89918,         1,         3,         3, 5.8300003,      2604,         0,0.0099978074,         0,         1,         1,       843,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.45,       100,         0,         1,         0,         3,         0, 3351.7934, 2203.4938,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 102.97785,         1,         3,         3, 5.8300003,      2607,         0,0.0099978068,         0,         1,         1,       844,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.46,       100,         0,         1,         0,         3,         0, 3354.3485, 2205.1736,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.05647,         1,         3,         3, 5.8300003,      2610,         0,0.0099978063,         0,         1,         1,       845,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.47,       100,         0,         1,         0,         3,         0,  3356.902, 2206.8523,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.13503,         1,         3,         3, 5.8300003,      2613,         0,0.0099978058,         0,         1,         1,       846,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.48,       100,         0,         1,         0,         3,         0, 3359.4538, 2208.5298,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.21354,         1,         3,         3, 5.8300003,      2616,         0,0.0099978052,         0,         1,         1,       847,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.49,       100,         0,         1,         0,         3,         0, 3362.0039, 2210.2062,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   103.292,         1,         3,         3, 5.8300003,      2619,         0,0.0099978047,         0,         1,         1,       848,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.5,       100,         0,         1,         0,         3,         0, 3364.5522, 2211.8816,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  103.3704,         1,         3,         3, 5.8300003,      2622,         0,0.0099978041,         0,         1,         1,       849,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.51,       100,         0,         1,         0,         3,         0, 3367.0989, 2213.5558,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.44876,         1,         3,         3, 5.8300003,      2625,         0,0.0099978036,         0,         1,         1,       850,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.52,       100,         0,         1,         0,         3,         0, 3369.6439, 2215.2288,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.52706,         1,         3,         3, 5.8300003,      2628,         0,0.009997803,         0,         1,         1,       851,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.53,       100,         0,         1,         0,         3,         0, 3372.1871, 2216.9008,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.60531,         1,         3,         3, 5.8300003,      2631,         0,0.0099978025,         0,         1,         1,       852,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.54,       100,         0,         1,         0,         3,         0, 3374.7287, 2218.5717,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.68351,         1,         3,         3, 5.8300003,      2634,         0,0.0099978019,         0,         1,         1,       853,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.55,       100,         0,         1,         0,         3,         0, 3377.2686, 2220.2414,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.76166,         1,         3,         3, 5.8300003,      2637,         0,0.0099978014,         0,         1,         1,       854,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.56,       100,         0,         1,         0,         3,         0, 3379.8068,   2221.91,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.83975,         1,         3,         3, 5.8300003,      2640,         0,0.0099978008,         0,         1,         1,       855,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.57,       100,         0,         1,         0,         3,         0, 3382.3432, 2223.5775,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.91779,         1,         3,         3, 5.8300003,      2643,         0,0.0099978003,         0,         1,         1,       856,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.58,       100,         0,         1,         0,         3,         0,  3384.878, 2225.2439,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 103.99577,         1,         3,         3, 5.8300003,      2646,         0,0.0099977998,         0,         1,         1,       857,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.59,       100,         0,         1,         0,         3,         0, 3387.4111, 2226.9092,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.07371,         1,         3,         3, 5.8300003,      2649,         0,0.0099977992,         0,         1,         1,       858,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.6,       100,         0,         1,         0,         3,         0, 3389.9425, 2228.5733,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  104.1516,         1,         3,         3, 5.8300003,      2652,         0,0.0099977987,         0,         1,         1,       859,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.61,       100,         0,         1,         0,         3,         0, 3392.4722, 2230.2364,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.22943,         1,         3,         3, 5.8300003,      2655,         0,0.0099977981,         0,         1,         1,       860,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.62,       100,         0,         1,         0,         3,         0, 3395.0002, 2231.8983,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.30721,         1,         3,         3, 5.8300003,      2658,         0,0.0099977976,         0,         1,         1,       861,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.63,       100,         0,         1,         0,         3,         0, 3397.5265, 2233.5591,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.38493,         1,         3,         3, 5.8300003,      2661,         0,0.0099977971,         0,         1,         1,       862,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.64,       100,         0,         1,         0,         3,         0, 3400.0511, 2235.2188,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.46261,         1,         3,         3, 5.8300003,      2664,         0,0.0099977965,         0,         1,         1,       863,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.65,       100,         0,         1,         0,         3,         0, 3402.5741, 2236.8774,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.54023,         1,         3,         3, 5.8300003,      2667,         0,0.009997796,         0,         1,         1,       864,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.66,       100,         0,         1,         0,         3,         0, 3405.0953, 2238.5349,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  104.6178,         1,         3,         3, 5.8300003,      2670,         0,0.0099977954,         0,         1,         1,       865,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.67,       100,         0,         1,         0,         3,         0, 3407.6149, 2240.1913,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.69533,         1,         3,         3, 5.8300003,      2673,         0,0.0099977949,         0,         1,         1,       866,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.68,       100,         0,         1,         0,         3,         0, 3410.1327, 2241.8465,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.77279,         1,         3,         3, 5.8300003,      2676,         0,0.0099977944,         0,         1,         1,       867,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.69,       100,         0,         1,         0,         3,         0, 3412.6489, 2243.5007,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.85021,         1,         3,         3, 5.8300003,      2679,         0,0.0099977938,         0,         1,         1,       868,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.7,       100,         0,         1,         0,         3,         0, 3415.1634, 2245.1537,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 104.92757,         1,         3,         3, 5.8300003,      2682,         0,0.0099977933,         0,         1,         1,       869,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.71,       100,         0,         1,         0,         3,         0, 3417.6762, 2246.8056,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.00488,         1,         3,         3, 5.8300003,      2685,         0,0.0099977928,         0,         1,         1,       870,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.72,       100,         0,         1,         0,         3,         0, 3420.1873, 2248.4565,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.08214,         1,         3,         3, 5.8300003,      2688,         0,0.0099977922,         0,         1,         1,       871,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.73,       100,         0,         1,         0,         3,         0, 3422.6967, 2250.1062,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.15935,         1,         3,         3, 5.8300003,      2691,         0,0.0099977917,         0,         1,         1,       872,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.74,       100,         0,         1,         0,         3,         0, 3425.2045, 2251.7548,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.23651,         1,         3,         3, 5.8300003,      2694,         0,0.0099977912,         0,         1,         1,       873,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.75,       100,         0,         1,         0,         3,         0, 3427.7105, 2253.4023,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.31361,         1,         3,         3, 5.8300003,      2697,         0,0.0099977906,         0,         1,         1,       874,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.76,       100,         0,         1,         0,         3,         0, 3430.2149, 2255.0487,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.39067,         1,         3,         3, 5.8300003,      2700,         0,0.0099977901,         0,         1,         1,       875,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.77,       100,         0,         1,         0,         3,         0, 3432.7176,  2256.694,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.46767,         1,         3,         3, 5.8300003,      2703,         0,0.0099977896,         0,         1,         1,       876,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.78,       100,         0,         1,         0,         3,         0, 3435.2186, 2258.3382,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.54462,         1,         3,         3, 5.8300003,      2706,         0,0.009997789,         0,         1,         1,       877,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.79,       100,         0,         1,         0,         3,         0,  3437.718, 2259.9813,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.62152,         1,         3,         3, 5.8300003,      2709,         0,0.0099977885,         0,         1,         1,       878,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.8,       100,         0,         1,         0,         3,         0, 3440.2156, 2261.6232,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.69836,         1,         3,         3, 5.8300003,      2712,         0,0.009997788,         0,         1,         1,       879,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.81,       100,         0,         1,         0,         3,         0, 3442.7116, 2263.2641,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.77516,         1,         3,         3, 5.8300003,      2715,         0,0.0099977874,         0,         1,         1,       880,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.82,       100,         0,         1,         0,         3,         0, 3445.2059, 2264.9039,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  105.8519,         1,         3,         3, 5.8300003,      2718,         0,0.0099977869,         0,         1,         1,       881,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.83,       100,         0,         1,         0,         3,         0, 3447.6985, 2266.5425,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 105.92859,         1,         3,         3, 5.8300003,      2721,         0,0.0099977864,         0,         1,         1,       882,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.84,       100,         0,         1,         0,         3,         0, 3450.1894, 2268.1801,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.00523,         1,         3,         3, 5.8300003,      2724,         0,0.0099977858,         0,         1,         1,       883,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.85,       100,         0,         1,         0,         3,         0, 3452.6787, 2269.8166,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.08182,         1,         3,         3, 5.8300003,      2727,         0,0.0099977853,         0,         1,         1,       884,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.86,       100,         0,         1,         0,         3,         0, 3455.1663, 2271.4519,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.15836,         1,         3,         3, 5.8300003,      2730,         0,0.0099977848,         0,         1,         1,       885,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.87,       100,         0,         1,         0,         3,         0, 3457.6522, 2273.0862,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.23484,         1,         3,         3, 5.8300003,      2733,         0,0.0099977843,         0,         1,         1,       886,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.88,       100,         0,         1,         0,         3,         0, 3460.1391, 2274.7211,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.31128,         1,         3,         3, 5.8300003,      2736,         0,0.0099977837,         0,         1,         1,       887,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.89,       100,         0,         1,         0,         3,         0,  3462.626,  2276.356,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.38774,         1,         3,         3, 5.8300003,      2739,         0,0.0099977832,         0,         1,         1,       888,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.9,       100,         0,         1,         0,         3,         0,  3465.106, 2277.9863,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  106.4642,         1,         3,         3, 5.8300003,      2742,         0,0.0099977827,         0,         1,         1,       889,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.91,       100,         0,         1,         0,         3,         0,  3467.582, 2279.6141,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.54045,         1,         3,         3, 5.8300003,      2745,         0,0.0099977821,         0,         1,         1,       890,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.92,       100,         0,         1,         0,         3,         0, 3470.0582, 2281.2419,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.61658,         1,         3,         3, 5.8300003,      2748,         0,0.0099977816,         0,         1,         1,       891,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.93,       100,         0,         1,         0,         3,         0, 3472.5348, 2282.8701,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.69271,         1,         3,         3, 5.8300003,      2751,         0,0.0099977811,         0,         1,         1,       892,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.94,       100,         0,         1,         0,         3,         0, 3475.0104, 2284.4976,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.76886,         1,         3,         3, 5.8300003,      2754,         0,0.0099977806,         0,         1,         1,       893,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.95,       100,         0,         1,         0,         3,         0, 3477.4837, 2286.1235,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.84498,         1,         3,         3, 5.8300003,      2757,         0,0.00999778,         0,         1,         1,       894,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
