      "time",       "y_0",       "y_1",       "y_2",   "counter","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
      8.58,-0.49519416,0.11214213,-0.71815898,       858,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.59,-0.49647818,0.083926374,-0.71815898,       859,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.6,-0.49756362,0.083926374,-0.71815898,       860,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.61,-0.49845003,0.055677051,-0.82611468,       861,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.62,-0.49913708,0.055677051,-0.82611468,       862,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.63,-0.49962447,0.027405457,-0.82611468,       863,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.64,-0.49991202,0.027405457,-0.82611468,       864,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.65,-0.49999962,-0.00087709891,-0.92534887,       865,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.66,-0.49988722,-0.00087709891,-0.92534887,       866,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.67,-0.49957487,-0.029159304,-0.92534887,       867,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.68,-0.4990627,-0.029159304,-0.92534887,       868,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.69,-0.49835091,-0.057429845,-1.0153447,       869,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.7,-0.49743978,-0.057429845,-1.0153447,       870,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.71,-0.49632969,-0.085677416,-1.0153447,       871,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.72,-0.49502107,-0.085677416,-1.0153447,       872,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.73,-0.49351445,-0.11389072,-1.0956774,       873,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.74,-0.49181043,-0.11389072,-1.0956774,       874,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.75,-0.4899097,-0.14205846,-1.0956774,       875,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.76, -0.487813,-0.14205846,-1.0956774,       876,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.77,-0.48552119,-0.17016939,-1.1660182,       877,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.78,-0.48303518,-0.17016939,-1.1660182,       878,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.79,-0.48035595,-0.19821224,-1.1660182,       879,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.8,-0.47748459,-0.19821224,-1.1660182,       880,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.81,-0.47442225,-0.22617582,-1.2261366,       881,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.82,-0.47117014,-0.22617582,-1.2261366,       882,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.83,-0.46772957,-0.25404893,-1.2261366,       883,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.84,-0.46410191,-0.25404893,-1.2261366,       884,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.85,-0.46028862,-0.28182042, -1.275902,       885,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.86,-0.45629122,-0.28182042, -1.275902,       886,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.87,-0.45211131,-0.30947919, -1.275902,       887,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.88,-0.44775057,-0.30947919, -1.275902,       888,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.89,-0.44321072,-0.33701417,-1.3152839,       889,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       8.9,-0.4384936,-0.33701417,-1.3152839,       890,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.91,-0.43360109,-0.36441435,-1.3152839,       891,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.92,-0.42853514,-0.36441435,-1.3152839,       892,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.93,-0.42329779,-0.39166877,-1.3443521,       893,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.94,-0.41789112,-0.39166877,-1.3443521,       894,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.95,-0.4123173,-0.41876653,-1.3443521,       895,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.96,-0.40657856,-0.41876653,-1.3443521,       896,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.97,-0.40067719,-0.44569678,-1.3632748,       897,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.98,-0.39461556,-0.44569678,-1.3632748,       898,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.99,-0.38839608,-0.47244877,-1.3632748,       899,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
         9,-0.38202125,-0.47244877,-1.3632748,       900,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.01,-0.37549362,-0.49901178,-1.3723164,       901,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.02,-0.3688158,-0.49901178,-1.3723164,       902,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.03,-0.36199046,-0.52537519,-1.3723164,       903,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.04,-0.35502032,-0.52537519,-1.3723164,       904,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.05,-0.34790818,-0.55152846,-1.3718339,       905,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.06,-0.34065688,-0.55152846,-1.3718339,       906,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.07,-0.33326933,-0.57746112,-1.3718339,       907,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.08,-0.32574847,-0.57746112,-1.3718339,       908,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.09,-0.31809731,-0.60316281,-1.3622729,       909,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.1,-0.31031892,-0.60316281,-1.3622729,       910,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.11,-0.30241641,-0.62862324,-1.3622729,       911,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.12,-0.29439294,-0.62862324,-1.3622729,       912,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.13,-0.28625171,-0.65383223,-1.3441621,       913,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.14,-0.27799598,-0.65383223,-1.3441621,       914,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.15,-0.26962906,-0.6787797,-1.3441621,       915,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.16,-0.26115429,-0.6787797,-1.3441621,       916,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.17,-0.25257507,-0.70345566,-1.3181078,       917,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.18,-0.24389482,-0.70345566,-1.3181078,       918,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.19,-0.23511701,-0.72785025,-1.3181078,       919,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.2,-0.22624516,-0.72785025,-1.3181078,       920,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.21,-0.21728281,-0.75195371,-1.2847867,       921,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.22,-0.20823355,-0.75195371,-1.2847867,       922,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.23,-0.19910101,-0.7757564,-1.2847867,       923,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.24,-0.18988882,-0.7757564,-1.2847867,       924,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.25,-0.18060068,-0.79924879,-1.2449388,       925,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.26,-0.17124031,-0.79924879,-1.2449388,       926,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.27,-0.16181144,-0.8224215,-1.2449388,       927,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.28,-0.15231785,-0.8224215,-1.2449388,       928,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.29,-0.14276333,-0.84526525, -1.199359,       929,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.3,-0.13315171,-0.84526525, -1.199359,       930,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.31,-0.12348683,-0.8677709, -1.199359,       931,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.32,-0.11377256,-0.8677709, -1.199359,       932,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.33,-0.10401278,-0.88992946,-1.1488891,       933,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.34,-0.094211395,-0.88992946,-1.1488891,       934,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.35,-0.084372328,-0.91173206,-1.1488891,       935,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.36,-0.074499513,-0.91173206,-1.1488891,       936,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.37,-0.064596899,-0.93316997,-1.0944079,       937,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.38,-0.054668448,-0.93316997,-1.0944079,       938,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.39,-0.04471813,-0.95423464,-1.0944079,       939,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.4,-0.034749925,-0.95423464,-1.0944079,       940,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.41,-0.02476782,-0.97491762,-1.0368229,       941,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.42,-0.014775809,-0.97491762,-1.0368229,       942,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.43,-0.0047778881,-0.99521064,-1.0368229,       943,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.44,0.0052219443,-0.99521064,-1.0368229,       944,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.45,0.015219688,-1.0151056,-0.97705968,       945,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.46,0.025211344,-1.0151056,-0.97705968,       946,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.47,0.035192916,-1.0345945,-0.97705968,       947,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.48,0.045160411,-1.0345945,-0.97705968,       948,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.49,0.055109842,-1.0536696,-0.91605265,       949,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.5,0.065037231,-1.0536696,-0.91605265,       950,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.51,0.074938605,-1.0723233,-0.91605265,       951,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.52,0.084810005,-1.0723233,-0.91605265,       952,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.53,0.094647482, -1.090548,-0.85473499,       953,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.54, 0.1044471, -1.090548,-0.85473499,       954,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.55,0.11420494,-1.1083365,-0.85473499,       955,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.56, 0.1239171,-1.1083365,-0.85473499,       956,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.57, 0.1335797,-1.1256817,-0.79402885,       957,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.58,0.14318887,-1.1256817,-0.79402885,       958,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.59,0.15274076,-1.1425767,-0.79402885,       959,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.6,0.16223156,-1.1425767,-0.79402885,       960,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.61,0.17165746,-1.1590146,-0.73483563,       961,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.62,0.18101471,-1.1590146,-0.73483563,       962,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.63,0.19029955, -1.174989,-0.73483563,       963,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.64,0.19950828, -1.174989,-0.73483563,       964,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.65,0.20863721,-1.1904933,-0.67802649,       965,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.66,0.21768268,-1.1904933,-0.67802649,       966,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.67,0.22664108,-1.2055215,-0.67802649,       967,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.68,0.23550883,-1.2055215,-0.67802649,       968,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.69,0.24428238,-1.2200675,-0.62443321,       969,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.7,0.25295822,-1.2200675,-0.62443321,       970,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.71,0.26153288,-1.2341255,-0.62443321,       971,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.72,0.27000293,-1.2341255,-0.62443321,       972,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.73,0.27836499,-1.2476899,-0.57483947,       973,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.74, 0.2866157,-1.2476899,-0.57483947,       974,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.75,0.29475176,-1.2607551,-0.57483947,       975,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.76,0.30276993,-1.2607551,-0.57483947,       976,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.77,  0.310667,-1.2733161,-0.52997258,       977,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.78,0.31843981,-1.2733161,-0.52997258,       978,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.79,0.32608524,-1.2853678,-0.52997258,       979,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.8,0.33360024,-1.2853678,-0.52997258,       980,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.81,0.34098181,-1.2969054,-0.49049591,       981,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.82,0.34822699,-1.2969054,-0.49049591,       982,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.83,0.35533288,-1.3079242,-0.49049591,       983,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.84,0.36229665,-1.3079242,-0.49049591,       984,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.85, 0.3691155,-1.3184199,-0.45700184,       985,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.86,0.37578671,-1.3184199,-0.45700184,       986,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.87,0.38230761,-1.3283882,-0.45700184,       987,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.88,0.38867559,-1.3283882,-0.45700184,       988,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.89,0.39488811,-1.3378252,-0.43000558,       989,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       9.9,0.40094267,-1.3378252,-0.43000558,       990,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.91,0.40683687, -1.346727,-0.43000558,       991,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.92,0.41256833, -1.346727,-0.43000558,       992,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.93,0.41813478,-1.3550902,-0.40993973,       993,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.94,0.42353397,-1.3550902,-0.40993973,       994,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.95,0.42876376,-1.3629114,-0.40993973,       995,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.96,0.43382205,-1.3629114,-0.40993973,       996,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.97,0.43870682,-1.3701874,-0.39714964,       997,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.98, 0.4434161,-1.3701874,-0.39714964,       998,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.99,0.44794803,-1.3769154,-0.39714964,       999,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
        10,0.45230079,-1.3769154,-0.39714964,      1000,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.01,0.45647263,-1.3830926,-0.39188983,      1001,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.02,0.46046188,-1.3830926,-0.39188983,      1002,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.03,0.46426696,-1.3887166,-0.39188983,      1003,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.04,0.46788634,-1.3887166,-0.39188983,      1004,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.05,0.47131857,-1.3937852,-0.39432113,      1005,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.06,0.47456228,-1.3937852,-0.39432113,      1006,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.07,0.47761617,-1.3982962,-0.39432113,      1007,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.08,0.48047902,-1.3982962,-0.39432113,      1008,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.09,0.48314968, -1.402248,-0.40450899,      1009,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.1,0.48562709, -1.402248,-0.40450899,      1010,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.11,0.48791026,-1.4056388,-0.40450899,      1011,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.12,0.48999827,-1.4056388,-0.40450899,      1012,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.13,0.49189028,-1.4084675,-0.42242262,      1013,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.14,0.49358555,-1.4084675,-0.42242262,      1014,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.15,0.49508339,-1.4107327,-0.42242262,      1015,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.16, 0.4963832,-1.4107327,-0.42242262,      1016,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.17,0.49748447,-1.4124337,-0.44793525,      1017,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.18,0.49838675,-1.4124337,-0.44793525,      1018,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.19,0.49908968,-1.4135697,-0.44793525,      1019,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.2,0.49959298,-1.4135697,-0.44793525,      1020,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.21,0.49989645,-1.4141403,-0.48082523,      1021,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.22,0.49999997,-1.4141403,-0.48082523,      1022,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.23,0.49990349,-1.4141453,-0.48082523,      1023,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.24,0.49960707,-1.4141453,-0.48082523,      1024,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.25, 0.4991108,-1.4135847,-0.52077826,      1025,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.26, 0.4984149,-1.4135847,-0.52077826,      1026,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.27,0.49751963,-1.4124586,-0.52077826,      1027,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.28,0.49642537,-1.4124586,-0.52077826,      1028,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.29,0.49513254,-1.4107676,-0.56739049,      1029,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.3,0.49364167,-1.4107676,-0.56739049,      1030,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.31,0.49195335,-1.4085122,-0.56739049,      1031,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.32,0.49006825,-1.4085122,-0.56739049,      1032,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.33,0.48798713,-1.4056935,-0.62017253,      1033,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.34,0.48571082,-1.4056935,-0.62017253,      1034,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.35,0.48324024,-1.4023125,-0.62017253,      1035,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.36,0.48057636,-1.4023125,-0.62017253,      1036,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.37,0.47772026,-1.3983707,-0.67855443,      1037,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.38,0.47467308,-1.3983707,-0.67855443,      1038,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.39,0.47143604,-1.3938695,-0.67855443,      1039,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.4,0.46801043,-1.3938695,-0.67855443,      1040,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.41,0.46439762,-1.3888107,-0.7418914,      1041,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
