    "time",    "TRes"
     0.369, 296.74706
    0.3691, 296.74801
    0.3692, 296.74896
    0.3693, 296.74991
    0.3694, 296.75086
    0.3695, 296.75181
    0.3696, 296.75276
    0.3697, 296.75371
    0.3698, 296.75466
    0.3699, 296.75561
      0.37, 296.75656
    0.3701, 296.75751
    0.3702, 296.75846
    0.3703, 296.75941
    0.3704, 296.76036
    0.3705, 296.76131
    0.3706, 296.76226
    0.3707, 296.76321
    0.3708, 296.76416
    0.3709, 296.76511
     0.371, 296.76606
    0.3711, 296.76701
    0.3712, 296.76796
    0.3713, 296.76891
    0.3714, 296.76986
    0.3715, 296.77081
    0.3716, 296.77176
    0.3717, 296.77271
    0.3718, 296.77366
    0.3719, 296.77461
     0.372, 296.77556
    0.3721, 296.77651
    0.3722, 296.77746
    0.3723, 296.77841
    0.3724, 296.77936
    0.3725,  296.7803
    0.3726, 296.78125
    0.3727,  296.7822
    0.3728, 296.78315
    0.3729,  296.7841
     0.373, 296.78505
    0.3731,   296.786
    0.3732, 296.78695
    0.3733,  296.7879
    0.3734, 296.78885
    0.3735,  296.7898
    0.3736, 296.79075
    0.3737,  296.7917
    0.3738, 296.79265
    0.3739,  296.7936
     0.374, 296.79455
    0.3741,  296.7955
    0.3742, 296.79645
    0.3743,  296.7974
    0.3744, 296.79835
    0.3745,  296.7993
    0.3746, 296.80024
    0.3747, 296.80119
    0.3748, 296.80214
    0.3749, 296.80309
     0.375, 296.80404
    0.3751, 296.80499
    0.3752, 296.80594
    0.3753, 296.80689
    0.3754, 296.80784
    0.3755, 296.80879
    0.3756, 296.80974
    0.3757, 296.81069
    0.3758, 296.81164
    0.3759, 296.81259
     0.376, 296.81353
    0.3761, 296.81448
    0.3762, 296.81543
    0.3763, 296.81638
    0.3764, 296.81733
    0.3765, 296.81828
    0.3766, 296.81923
    0.3767, 296.82018
    0.3768, 296.82113
    0.3769, 296.82208
     0.377, 296.82303
    0.3771, 296.82398
    0.3772, 296.82492
    0.3773, 296.82587
    0.3774, 296.82682
    0.3775, 296.82777
    0.3776, 296.82872
    0.3777, 296.82967
    0.3778, 296.83062
    0.3779, 296.83157
     0.378, 296.83252
    0.3781, 296.83346
    0.3782, 296.83441
    0.3783, 296.83536
    0.3784, 296.83631
    0.3785, 296.83726
    0.3786, 296.83821
    0.3787, 296.83916
    0.3788, 296.84011
    0.3789, 296.84106
     0.379,   296.842
    0.3791, 296.84295
    0.3792,  296.8439
    0.3793, 296.84485
    0.3794,  296.8458
    0.3795, 296.84675
    0.3796,  296.8477
    0.3797, 296.84865
    0.3798, 296.84959
    0.3799, 296.85054
      0.38, 296.85149
    0.3801, 296.85244
    0.3802, 296.85339
    0.3803, 296.85434
    0.3804, 296.85529
    0.3805, 296.85624
    0.3806, 296.85718
    0.3807, 296.85813
    0.3808, 296.85908
    0.3809, 296.86003
     0.381, 296.86098
    0.3811, 296.86193
    0.3812, 296.86288
    0.3813, 296.86382
    0.3814, 296.86477
    0.3815, 296.86572
    0.3816, 296.86667
    0.3817, 296.86762
    0.3818, 296.86857
    0.3819, 296.86951
     0.382, 296.87046
    0.3821, 296.87141
    0.3822, 296.87236
    0.3823, 296.87331
    0.3824, 296.87426
    0.3825,  296.8752
    0.3826, 296.87615
    0.3827,  296.8771
    0.3828, 296.87805
    0.3829,   296.879
     0.383, 296.87995
    0.3831, 296.88089
    0.3832, 296.88184
    0.3833, 296.88279
    0.3834, 296.88374
    0.3835, 296.88469
    0.3836, 296.88564
    0.3837, 296.88658
    0.3838, 296.88753
    0.3839, 296.88848
     0.384, 296.88943
    0.3841, 296.89038
    0.3842, 296.89132
    0.3843, 296.89227
    0.3844, 296.89322
    0.3845, 296.89417
    0.3846, 296.89512
    0.3847, 296.89607
    0.3848, 296.89701
    0.3849, 296.89796
     0.385, 296.89891
    0.3851, 296.89986
    0.3852, 296.90081
    0.3853, 296.90175
    0.3854,  296.9027
    0.3855, 296.90365
    0.3856,  296.9046
    0.3857, 296.90555
    0.3858, 296.90649
    0.3859, 296.90744
     0.386, 296.90839
    0.3861, 296.90934
    0.3862, 296.91028
    0.3863, 296.91123
    0.3864, 296.91218
    0.3865, 296.91313
    0.3866, 296.91408
    0.3867, 296.91502
    0.3868, 296.91597
    0.3869, 296.91692
     0.387, 296.91787
    0.3871, 296.91882
    0.3872, 296.91976
    0.3873, 296.92071
    0.3874, 296.92166
    0.3875, 296.92261
    0.3876, 296.92355
    0.3877,  296.9245
    0.3878, 296.92545
    0.3879,  296.9264
     0.388, 296.92734
    0.3881, 296.92829
    0.3882, 296.92924
    0.3883, 296.93019
    0.3884, 296.93113
    0.3885, 296.93208
    0.3886, 296.93303
    0.3887, 296.93398
    0.3888, 296.93492
    0.3889, 296.93587
     0.389, 296.93682
    0.3891, 296.93777
    0.3892, 296.93871
    0.3893, 296.93966
    0.3894, 296.94061
    0.3895, 296.94156
    0.3896,  296.9425
    0.3897, 296.94345
    0.3898,  296.9444
    0.3899, 296.94535
      0.39, 296.94629
    0.3901, 296.94724
    0.3902, 296.94819
    0.3903, 296.94914
    0.3904, 296.95008
    0.3905, 296.95103
    0.3906, 296.95198
    0.3907, 296.95293
    0.3908, 296.95387
    0.3909, 296.95482
     0.391, 296.95577
    0.3911, 296.95671
    0.3912, 296.95766
    0.3913, 296.95861
    0.3914, 296.95956
    0.3915,  296.9605
    0.3916, 296.96145
    0.3917,  296.9624
    0.3918, 296.96334
    0.3919, 296.96429
     0.392, 296.96524
    0.3921, 296.96619
    0.3922, 296.96713
    0.3923, 296.96808
    0.3924, 296.96903
    0.3925, 296.96997
    0.3926, 296.97092
    0.3927, 296.97187
    0.3928, 296.97282
    0.3929, 296.97376
     0.393, 296.97471
    0.3931, 296.97566
    0.3932,  296.9766
    0.3933, 296.97755
    0.3934,  296.9785
    0.3935, 296.97944
    0.3936, 296.98039
    0.3937, 296.98134
    0.3938, 296.98228
    0.3939, 296.98323
     0.394, 296.98418
    0.3941, 296.98513
    0.3942, 296.98607
    0.3943, 296.98702
    0.3944, 296.98797
    0.3945, 296.98891
    0.3946, 296.98986
    0.3947, 296.99081
    0.3948, 296.99175
    0.3949,  296.9927
     0.395, 296.99365
    0.3951, 296.99459
    0.3952, 296.99554
    0.3953, 296.99649
    0.3954, 296.99743
    0.3955, 296.99838
    0.3956, 296.99933
    0.3957, 297.00027
    0.3958, 297.00122
    0.3959, 297.00217
     0.396, 297.00311
    0.3961, 297.00406
    0.3962, 297.00501
    0.3963, 297.00595
    0.3964,  297.0069
    0.3965, 297.00785
    0.3966, 297.00879
    0.3967, 297.00974
    0.3968, 297.01068
    0.3969, 297.01163
     0.397, 297.01258
    0.3971, 297.01352
    0.3972, 297.01447
    0.3973, 297.01542
    0.3974, 297.01636
    0.3975, 297.01731
    0.3976, 297.01826
    0.3977,  297.0192
    0.3978, 297.02015
    0.3979,  297.0211
     0.398, 297.02204
    0.3981, 297.02299
    0.3982, 297.02393
    0.3983, 297.02488
    0.3984, 297.02583
    0.3985, 297.02677
    0.3986, 297.02772
    0.3987, 297.02867
    0.3988, 297.02961
    0.3989, 297.03056
     0.399,  297.0315
    0.3991, 297.03245
    0.3992,  297.0334
    0.3993, 297.03434
    0.3994, 297.03529
    0.3995, 297.03624
    0.3996, 297.03718
    0.3997, 297.03813
    0.3998, 297.03907
    0.3999, 297.04002
       0.4, 297.04097
    0.4001, 297.04191
    0.4002, 297.04286
    0.4003,  297.0438
    0.4004, 297.04475
    0.4005,  297.0457
    0.4006, 297.04664
    0.4007, 297.04759
    0.4008, 297.04853
    0.4009, 297.04948
     0.401, 297.05043
    0.4011, 297.05137
    0.4012, 297.05232
    0.4013, 297.05326
    0.4014, 297.05421
    0.4015, 297.05515
    0.4016,  297.0561
    0.4017, 297.05705
    0.4018, 297.05799
    0.4019, 297.05894
     0.402, 297.05988
    0.4021, 297.06083
    0.4022, 297.06178
    0.4023, 297.06272
    0.4024, 297.06367
    0.4025, 297.06461
    0.4026, 297.06556
    0.4027,  297.0665
    0.4028, 297.06745
    0.4029,  297.0684
     0.403, 297.06934
    0.4031, 297.07029
    0.4032, 297.07123
    0.4033, 297.07218
    0.4034, 297.07312
    0.4035, 297.07407
    0.4036, 297.07502
    0.4037, 297.07596
    0.4038, 297.07691
    0.4039, 297.07785
     0.404,  297.0788
    0.4041, 297.07974
    0.4042, 297.08069
    0.4043, 297.08163
    0.4044, 297.08258
    0.4045, 297.08352
    0.4046, 297.08447
    0.4047, 297.08542
    0.4048, 297.08636
    0.4049, 297.08731
     0.405, 297.08825
    0.4051,  297.0892
    0.4052, 297.09014
    0.4053, 297.09109
    0.4054, 297.09203
    0.4055, 297.09298
    0.4056, 297.09392
    0.4057, 297.09487
    0.4058, 297.09581
    0.4059, 297.09676
     0.406, 297.09771
    0.4061, 297.09865
    0.4062,  297.0996
    0.4063, 297.10054
    0.4064, 297.10149
    0.4065, 297.10243
    0.4066, 297.10338
    0.4067, 297.10432
    0.4068, 297.10527
    0.4069, 297.10621
     0.407, 297.10716
    0.4071,  297.1081
    0.4072, 297.10905
    0.4073, 297.10999
    0.4074, 297.11094
    0.4075, 297.11188
    0.4076, 297.11283
    0.4077, 297.11377
    0.4078, 297.11472
    0.4079, 297.11566
     0.408, 297.11661
    0.4081, 297.11755
    0.4082,  297.1185
    0.4083, 297.11944
    0.4084, 297.12039
    0.4085, 297.12133
    0.4086, 297.12228
    0.4087, 297.12322
    0.4088, 297.12417
    0.4089, 297.12511
     0.409, 297.12606
    0.4091,   297.127
    0.4092, 297.12795
    0.4093, 297.12889
    0.4094, 297.12984
    0.4095, 297.13078
    0.4096, 297.13173
    0.4097, 297.13267
    0.4098, 297.13362
    0.4099, 297.13456
      0.41, 297.13551
    0.4101, 297.13645
    0.4102,  297.1374
    0.4103, 297.13834
    0.4104, 297.13929
    0.4105, 297.14023
    0.4106, 297.14117
    0.4107, 297.14212
    0.4108, 297.14306
    0.4109, 297.14401
     0.411, 297.14495
    0.4111,  297.1459
    0.4112, 297.14684
    0.4113, 297.14779
    0.4114, 297.14873
    0.4115, 297.14968
    0.4116, 297.15062
    0.4117, 297.15157
    0.4118, 297.15251
    0.4119, 297.15345
     0.412,  297.1544
    0.4121, 297.15534
    0.4122, 297.15629
    0.4123, 297.15723
    0.4124, 297.15818
    0.4125, 297.15912
    0.4126, 297.16007
    0.4127, 297.16101
    0.4128, 297.16195
    0.4129,  297.1629
     0.413, 297.16384
    0.4131, 297.16479
    0.4132, 297.16573
    0.4133, 297.16668
    0.4134, 297.16762
    0.4135, 297.16856
    0.4136, 297.16951
    0.4137, 297.17045
    0.4138,  297.1714
    0.4139, 297.17234
     0.414, 297.17329
    0.4141, 297.17423
    0.4142, 297.17517
    0.4143, 297.17612
    0.4144, 297.17706
    0.4145, 297.17801
    0.4146, 297.17895
    0.4147,  297.1799
    0.4148, 297.18084
    0.4149, 297.18178
     0.415, 297.18273
    0.4151, 297.18367
    0.4152, 297.18462
    0.4153, 297.18556
    0.4154,  297.1865
    0.4155, 297.18745
    0.4156, 297.18839
    0.4157, 297.18934
    0.4158, 297.19028
    0.4159, 297.19122
     0.416, 297.19217
    0.4161, 297.19311
    0.4162, 297.19406
    0.4163,   297.195
    0.4164, 297.19594
    0.4165, 297.19689
    0.4166, 297.19783
    0.4167, 297.19878
    0.4168, 297.19972
    0.4169, 297.20066
     0.417, 297.20161
    0.4171, 297.20255
    0.4172, 297.20349
    0.4173, 297.20444
    0.4174, 297.20538
    0.4175, 297.20633
    0.4176, 297.20727
    0.4177, 297.20821
    0.4178, 297.20916
    0.4179,  297.2101
     0.418, 297.21104
    0.4181, 297.21199
    0.4182, 297.21293
    0.4183, 297.21388
    0.4184, 297.21482
    0.4185, 297.21576
    0.4186, 297.21671
    0.4187, 297.21765
    0.4188, 297.21859
    0.4189, 297.21954
     0.419, 297.22048
    0.4191, 297.22142
    0.4192, 297.22237
    0.4193, 297.22331
    0.4194, 297.22426
    0.4195,  297.2252
    0.4196, 297.22614
    0.4197, 297.22709
    0.4198, 297.22803
    0.4199, 297.22897
      0.42, 297.22992
    0.4201, 297.23086
    0.4202,  297.2318
    0.4203, 297.23275
    0.4204, 297.23369
    0.4205, 297.23463
    0.4206, 297.23558
    0.4207, 297.23652
    0.4208, 297.23746
    0.4209, 297.23841
     0.421, 297.23935
    0.4211, 297.24029
    0.4212, 297.24124
    0.4213, 297.24218
    0.4214, 297.24312
    0.4215, 297.24407
    0.4216, 297.24501
    0.4217, 297.24595
    0.4218,  297.2469
    0.4219, 297.24784
     0.422, 297.24878
    0.4221, 297.24973
    0.4222, 297.25067
    0.4223, 297.25161
    0.4224, 297.25256
    0.4225,  297.2535
    0.4226, 297.25444
    0.4227, 297.25538
    0.4228, 297.25633
    0.4229, 297.25727
     0.423, 297.25821
    0.4231, 297.25916
    0.4232,  297.2601
    0.4233, 297.26104
    0.4234, 297.26199
    0.4235, 297.26293
    0.4236, 297.26387
    0.4237, 297.26481
    0.4238, 297.26576
    0.4239,  297.2667
     0.424, 297.26764
    0.4241, 297.26859
    0.4242, 297.26953
    0.4243, 297.27047
    0.4244, 297.27142
    0.4245, 297.27236
    0.4246,  297.2733
    0.4247, 297.27424
    0.4248, 297.27519
    0.4249, 297.27613
     0.425, 297.27707
    0.4251, 297.27801
    0.4252, 297.27896
    0.4253,  297.2799
    0.4254, 297.28084
    0.4255, 297.28179
    0.4256, 297.28273
    0.4257, 297.28367
    0.4258, 297.28461
    0.4259, 297.28556
     0.426,  297.2865
    0.4261, 297.28744
    0.4262, 297.28838
    0.4263, 297.28933
    0.4264, 297.29027
    0.4265, 297.29121
    0.4266, 297.29216
    0.4267,  297.2931
    0.4268, 297.29404
    0.4269, 297.29498
     0.427, 297.29593
    0.4271, 297.29687
    0.4272, 297.29781
    0.4273, 297.29875
    0.4274,  297.2997
    0.4275, 297.30064
    0.4276, 297.30158
    0.4277, 297.30252
    0.4278, 297.30347
    0.4279, 297.30441
     0.428, 297.30535
    0.4281, 297.30629
    0.4282, 297.30724
    0.4283, 297.30818
    0.4284, 297.30912
    0.4285, 297.31006
    0.4286,   297.311
    0.4287, 297.31195
    0.4288, 297.31289
    0.4289, 297.31383
     0.429, 297.31477
    0.4291, 297.31572
    0.4292, 297.31666
    0.4293,  297.3176
    0.4294, 297.31854
    0.4295, 297.31948
    0.4296, 297.32043
    0.4297, 297.32137
    0.4298, 297.32231
    0.4299, 297.32325
      0.43,  297.3242
    0.4301, 297.32514
    0.4302, 297.32608
    0.4303, 297.32702
    0.4304, 297.32796
    0.4305, 297.32891
    0.4306, 297.32985
    0.4307, 297.33079
    0.4308, 297.33173
    0.4309, 297.33267
     0.431, 297.33362
    0.4311, 297.33456
    0.4312,  297.3355
    0.4313, 297.33644
    0.4314, 297.33738
    0.4315, 297.33833
    0.4316, 297.33927
    0.4317, 297.34021
    0.4318, 297.34115
    0.4319, 297.34209
     0.432, 297.34304
    0.4321, 297.34398
    0.4322, 297.34492
    0.4323, 297.34586
    0.4324,  297.3468
    0.4325, 297.34775
    0.4326, 297.34869
    0.4327, 297.34963
    0.4328, 297.35057
    0.4329, 297.35151
     0.433, 297.35245
    0.4331,  297.3534
    0.4332, 297.35434
    0.4333, 297.35528
    0.4334, 297.35622
    0.4335, 297.35716
    0.4336,  297.3581
    0.4337, 297.35905
    0.4338, 297.35999
    0.4339, 297.36093
     0.434, 297.36187
    0.4341, 297.36281
    0.4342, 297.36375
    0.4343,  297.3647
    0.4344, 297.36564
    0.4345, 297.36658
    0.4346, 297.36752
    0.4347, 297.36846
    0.4348,  297.3694
    0.4349, 297.37035
     0.435, 297.37129
    0.4351, 297.37223
    0.4352, 297.37317
    0.4353, 297.37411
    0.4354, 297.37505
    0.4355, 297.37599
    0.4356, 297.37694
    0.4357, 297.37788
    0.4358, 297.37882
    0.4359, 297.37976
     0.436,  297.3807
    0.4361, 297.38164
    0.4362, 297.38258
    0.4363, 297.38353
    0.4364, 297.38447
    0.4365, 297.38541
    0.4366, 297.38635
    0.4367, 297.38729
    0.4368, 297.38823
    0.4369, 297.38917
     0.437, 297.39011
    0.4371, 297.39106
    0.4372,   297.392
    0.4373, 297.39294
    0.4374, 297.39388
    0.4375, 297.39482
    0.4376, 297.39576
    0.4377,  297.3967
    0.4378, 297.39764
    0.4379, 297.39858
     0.438, 297.39953
    0.4381, 297.40047
    0.4382, 297.40141
    0.4383, 297.40235
    0.4384, 297.40329
    0.4385, 297.40423
    0.4386, 297.40517
    0.4387, 297.40611
    0.4388, 297.40705
    0.4389,   297.408
     0.439, 297.40894
    0.4391, 297.40988
    0.4392, 297.41082
    0.4393, 297.41176
    0.4394,  297.4127
    0.4395, 297.41364
    0.4396, 297.41458
    0.4397, 297.41552
    0.4398, 297.41646
    0.4399,  297.4174
      0.44, 297.41835
    0.4401, 297.41929
    0.4402, 297.42023
    0.4403, 297.42117
    0.4404, 297.42211
    0.4405, 297.42305
    0.4406, 297.42399
    0.4407, 297.42493
    0.4408, 297.42587
    0.4409, 297.42681
     0.441, 297.42775
    0.4411, 297.42869
    0.4412, 297.42963
    0.4413, 297.43058
    0.4414, 297.43152
    0.4415, 297.43246
    0.4416,  297.4334
    0.4417, 297.43434
    0.4418, 297.43528
    0.4419, 297.43622
     0.442, 297.43716
    0.4421,  297.4381
    0.4422, 297.43904
    0.4423, 297.43998
    0.4424, 297.44092
    0.4425, 297.44186
    0.4426,  297.4428
    0.4427, 297.44374
    0.4428, 297.44468
    0.4429, 297.44562
     0.443, 297.44657
    0.4431, 297.44751
    0.4432, 297.44845
    0.4433, 297.44939
    0.4434, 297.45033
    0.4435, 297.45127
    0.4436, 297.45221
    0.4437, 297.45315
    0.4438, 297.45409
    0.4439, 297.45503
     0.444, 297.45597
    0.4441, 297.45691
    0.4442, 297.45785
    0.4443, 297.45879
    0.4444, 297.45973
    0.4445, 297.46067
    0.4446, 297.46161
    0.4447, 297.46255
    0.4448, 297.46349
    0.4449, 297.46443
     0.445, 297.46537
    0.4451, 297.46631
    0.4452, 297.46725
    0.4453, 297.46819
    0.4454, 297.46913
    0.4455, 297.47007
    0.4456, 297.47101
    0.4457, 297.47195
    0.4458, 297.47289
    0.4459, 297.47383
     0.446, 297.47477
    0.4461, 297.47571
    0.4462, 297.47665
    0.4463, 297.47759
    0.4464, 297.47853
    0.4465, 297.47947
    0.4466, 297.48041
    0.4467, 297.48135
    0.4468, 297.48229
    0.4469, 297.48323
     0.447, 297.48417
    0.4471, 297.48511
    0.4472, 297.48605
    0.4473, 297.48699
    0.4474, 297.48793
    0.4475, 297.48887
    0.4476, 297.48981
    0.4477, 297.49075
    0.4478, 297.49169
    0.4479, 297.49263
     0.448, 297.49357
    0.4481, 297.49451
    0.4482, 297.49545
    0.4483, 297.49639
    0.4484, 297.49733
    0.4485, 297.49827
    0.4486, 297.49921
    0.4487, 297.50015
    0.4488, 297.50109
    0.4489, 297.50203
     0.449, 297.50297
    0.4491, 297.50391
    0.4492, 297.50485
    0.4493, 297.50579
    0.4494, 297.50673
    0.4495, 297.50767
    0.4496, 297.50861
    0.4497, 297.50955
    0.4498, 297.51049
    0.4499, 297.51143
      0.45, 297.51237
    0.4501, 297.51331
    0.4502, 297.51424
    0.4503, 297.51518
    0.4504, 297.51612
    0.4505, 297.51706
    0.4506,   297.518
    0.4507, 297.51894
    0.4508, 297.51988
    0.4509, 297.52082
     0.451, 297.52176
    0.4511,  297.5227
    0.4512, 297.52364
    0.4513, 297.52458
    0.4514, 297.52552
    0.4515, 297.52646
    0.4516,  297.5274
    0.4517, 297.52834
    0.4518, 297.52928
    0.4519, 297.53021
     0.452, 297.53115
    0.4521, 297.53209
    0.4522, 297.53303
    0.4523, 297.53397
    0.4524, 297.53491
    0.4525, 297.53585
    0.4526, 297.53679
    0.4527, 297.53773
    0.4528, 297.53867
    0.4529, 297.53961
     0.453, 297.54055
    0.4531, 297.54149
    0.4532, 297.54242
    0.4533, 297.54336
    0.4534,  297.5443
    0.4535, 297.54524
    0.4536, 297.54618
    0.4537, 297.54712
    0.4538, 297.54806
    0.4539,   297.549
     0.454, 297.54994
    0.4541, 297.55088
    0.4542, 297.55182
    0.4543, 297.55275
    0.4544, 297.55369
    0.4545, 297.55463
    0.4546, 297.55557
    0.4547, 297.55651
    0.4548, 297.55745
    0.4549, 297.55839
     0.455, 297.55933
    0.4551, 297.56027
    0.4552, 297.56121
    0.4553, 297.56214
    0.4554, 297.56308
    0.4555, 297.56402
    0.4556, 297.56496
    0.4557,  297.5659
    0.4558, 297.56684
    0.4559, 297.56778
     0.456, 297.56872
    0.4561, 297.56965
    0.4562, 297.57059
    0.4563, 297.57153
    0.4564, 297.57247
    0.4565, 297.57341
    0.4566, 297.57435
    0.4567, 297.57529
    0.4568, 297.57623
    0.4569, 297.57716
     0.457,  297.5781
    0.4571, 297.57904
    0.4572, 297.57998
    0.4573, 297.58092
    0.4574, 297.58186
    0.4575,  297.5828
    0.4576, 297.58373
    0.4577, 297.58467
    0.4578, 297.58561
    0.4579, 297.58655
     0.458, 297.58749
    0.4581, 297.58843
    0.4582, 297.58937
    0.4583,  297.5903
    0.4584, 297.59124
    0.4585, 297.59218
    0.4586, 297.59312
    0.4587, 297.59406
    0.4588,   297.595
    0.4589, 297.59593
     0.459, 297.59687
    0.4591, 297.59781
    0.4592, 297.59875
    0.4593, 297.59969
    0.4594, 297.60063
    0.4595, 297.60156
    0.4596,  297.6025
    0.4597, 297.60344
    0.4598, 297.60438
    0.4599, 297.60532
      0.46, 297.60626
    0.4601, 297.60719
    0.4602, 297.60813
    0.4603, 297.60907
    0.4604, 297.61001
    0.4605, 297.61095
    0.4606, 297.61189
    0.4607, 297.61282
    0.4608, 297.61376
    0.4609,  297.6147
     0.461, 297.61564
    0.4611, 297.61658
    0.4612, 297.61751
    0.4613, 297.61845
    0.4614, 297.61939
    0.4615, 297.62033
    0.4616, 297.62127
    0.4617,  297.6222
    0.4618, 297.62314
    0.4619, 297.62408
     0.462, 297.62502
    0.4621, 297.62596
    0.4622,  297.6269
    0.4623, 297.62783
    0.4624, 297.62877
    0.4625, 297.62971
    0.4626, 297.63065
    0.4627, 297.63158
    0.4628, 297.63252
    0.4629, 297.63346
     0.463,  297.6344
    0.4631, 297.63534
    0.4632, 297.63627
    0.4633, 297.63721
    0.4634, 297.63815
    0.4635, 297.63909
    0.4636, 297.64003
    0.4637, 297.64096
    0.4638,  297.6419
    0.4639, 297.64284
     0.464, 297.64378
    0.4641, 297.64471
    0.4642, 297.64565
    0.4643, 297.64659
    0.4644, 297.64753
    0.4645, 297.64847
    0.4646,  297.6494
    0.4647, 297.65034
    0.4648, 297.65128
    0.4649, 297.65222
     0.465, 297.65315
    0.4651, 297.65409
    0.4652, 297.65503
    0.4653, 297.65597
    0.4654,  297.6569
    0.4655, 297.65784
    0.4656, 297.65878
    0.4657, 297.65972
    0.4658, 297.66065
    0.4659, 297.66159
     0.466, 297.66253
    0.4661, 297.66347
    0.4662,  297.6644
    0.4663, 297.66534
    0.4664, 297.66628
    0.4665, 297.66722
    0.4666, 297.66815
    0.4667, 297.66909
    0.4668, 297.67003
    0.4669, 297.67097
     0.467,  297.6719
    0.4671, 297.67284
    0.4672, 297.67378
    0.4673, 297.67471
    0.4674, 297.67565
    0.4675, 297.67659
    0.4676, 297.67753
    0.4677, 297.67846
    0.4678,  297.6794
    0.4679, 297.68034
     0.468, 297.68128
    0.4681, 297.68221
    0.4682, 297.68315
    0.4683, 297.68409
    0.4684, 297.68502
    0.4685, 297.68596
    0.4686,  297.6869
    0.4687, 297.68784
    0.4688, 297.68877
    0.4689, 297.68971
     0.469, 297.69065
    0.4691, 297.69158
    0.4692, 297.69252
    0.4693, 297.69346
    0.4694,  297.6944
    0.4695, 297.69533
    0.4696, 297.69627
    0.4697, 297.69721
    0.4698, 297.69814
    0.4699, 297.69908
      0.47, 297.70002
    0.4701, 297.70095
    0.4702, 297.70189
    0.4703, 297.70283
    0.4704, 297.70377
    0.4705,  297.7047
    0.4706, 297.70564
    0.4707, 297.70658
    0.4708, 297.70751
    0.4709, 297.70845
     0.471, 297.70939
    0.4711, 297.71032
    0.4712, 297.71126
    0.4713,  297.7122
    0.4714, 297.71313
    0.4715, 297.71407
    0.4716, 297.71501
    0.4717, 297.71594
    0.4718, 297.71688
    0.4719, 297.71782
     0.472, 297.71875
    0.4721, 297.71969
    0.4722, 297.72063
    0.4723, 297.72156
    0.4724,  297.7225
    0.4725, 297.72344
    0.4726, 297.72437
    0.4727, 297.72531
    0.4728, 297.72625
    0.4729, 297.72718
     0.473, 297.72812
    0.4731, 297.72906
    0.4732, 297.72999
    0.4733, 297.73093
    0.4734, 297.73187
    0.4735,  297.7328
    0.4736, 297.73374
    0.4737, 297.73468
    0.4738, 297.73561
    0.4739, 297.73655
     0.474, 297.73749
    0.4741, 297.73842
    0.4742, 297.73936
    0.4743,  297.7403
    0.4744, 297.74123
    0.4745, 297.74217
    0.4746,  297.7431
    0.4747, 297.74404
    0.4748, 297.74498
    0.4749, 297.74591
     0.475, 297.74685
    0.4751, 297.74779
    0.4752, 297.74872
    0.4753, 297.74966
    0.4754,  297.7506
    0.4755, 297.75153
    0.4756, 297.75247
    0.4757,  297.7534
    0.4758, 297.75434
    0.4759, 297.75528
     0.476, 297.75621
    0.4761, 297.75715
    0.4762, 297.75808
    0.4763, 297.75902
    0.4764, 297.75996
    0.4765, 297.76089
    0.4766, 297.76183
    0.4767, 297.76277
    0.4768,  297.7637
    0.4769, 297.76464
     0.477, 297.76557
    0.4771, 297.76651
    0.4772, 297.76745
    0.4773, 297.76838
    0.4774, 297.76932
    0.4775, 297.77025
    0.4776, 297.77119
    0.4777, 297.77213
    0.4778, 297.77306
    0.4779,   297.774
     0.478, 297.77493
    0.4781, 297.77587
    0.4782, 297.77681
    0.4783, 297.77774
    0.4784, 297.77868
    0.4785, 297.77961
    0.4786, 297.78055
    0.4787, 297.78149
    0.4788, 297.78242
    0.4789, 297.78336
     0.479, 297.78429
    0.4791, 297.78523
    0.4792, 297.78616
    0.4793,  297.7871
    0.4794, 297.78804
    0.4795, 297.78897
    0.4796, 297.78991
    0.4797, 297.79084
    0.4798, 297.79178
    0.4799, 297.79271
      0.48, 297.79365
    0.4801, 297.79459
    0.4802, 297.79552
    0.4803, 297.79646
    0.4804, 297.79739
    0.4805, 297.79833
    0.4806, 297.79926
    0.4807,  297.8002
    0.4808, 297.80113
    0.4809, 297.80207
     0.481, 297.80301
    0.4811, 297.80394
    0.4812, 297.80488
    0.4813, 297.80581
    0.4814, 297.80675
    0.4815, 297.80768
    0.4816, 297.80862
    0.4817, 297.80955
    0.4818, 297.81049
    0.4819, 297.81143
     0.482, 297.81236
    0.4821,  297.8133
    0.4822, 297.81423
    0.4823, 297.81517
    0.4824,  297.8161
    0.4825, 297.81704
    0.4826, 297.81797
    0.4827, 297.81891
    0.4828, 297.81984
    0.4829, 297.82078
     0.483, 297.82171
    0.4831, 297.82265
    0.4832, 297.82359
    0.4833, 297.82452
    0.4834, 297.82546
    0.4835, 297.82639
    0.4836, 297.82733
    0.4837, 297.82826
    0.4838,  297.8292
    0.4839, 297.83013
     0.484, 297.83107
    0.4841,   297.832
    0.4842, 297.83294
    0.4843, 297.83387
    0.4844, 297.83481
    0.4845, 297.83574
    0.4846, 297.83668
    0.4847, 297.83761
    0.4848, 297.83855
    0.4849, 297.83948
     0.485, 297.84042
    0.4851, 297.84135
    0.4852, 297.84229
    0.4853, 297.84322
    0.4854, 297.84416
    0.4855, 297.84509
    0.4856, 297.84603
    0.4857, 297.84696
    0.4858,  297.8479
    0.4859, 297.84883
     0.486, 297.84977
    0.4861,  297.8507
    0.4862, 297.85164
    0.4863, 297.85257
    0.4864, 297.85351
    0.4865, 297.85444
