    "time",    "C2.v",    "C3.v",    "C4.v",    "C5.v",    "L1.i",    "L1.v",    "L2.i",    "L2.v",    "R1.v",    "R2.v",     "V.v"
     37.46,-0.00012912452,0.49754286,0.00013157949,0.49741128,0.50890649,-0.00012912452,0.48646955,0.00013157949,0.50258627,0.49741128,         1
     37.47,-0.00023025382,0.49761008,0.00023271917,0.49737736,0.50890511,-0.00023025382,0.48647167,0.00023271917,0.50262018,0.49737736,         1
     37.48,-0.00033119474, 0.4976774,0.00033367032,0.49734373,0.50890296,-0.00033119474,0.48647497,0.00033367032, 0.5026538,0.49734373,         1
     37.49,-0.00043193879,0.49774481,0.00043442444,0.49731038,0.50890003,-0.00043193879,0.48647944,0.00043442444,0.50268713,0.49731038,         1
      37.5,-0.0005324775, 0.4978123,0.00053497307,0.49727733,0.50889633,-0.0005324775,0.48648509,0.00053497307,0.50272018,0.49727733,         1
     37.51,-0.00063280244,0.49787987,0.00063530778,0.49724457,0.50889186,-0.00063280244, 0.4864919,0.00063530778,0.50275293,0.49724457,         1
     37.52,-0.00073290521,0.49794752,0.00073542016, 0.4972121,0.50888663,-0.00073290521,0.48649989,0.00073542016,0.50278538, 0.4972121,         1
     37.53,-0.00083277745,0.49801523,0.00083530186,0.49717993,0.50888062,-0.00083277745,0.48650903,0.00083530186,0.50281754,0.49717993,         1
     37.54,-0.00093241082,0.49808301,0.00093494454,0.49714806,0.50887386,-0.00093241082,0.48651934,0.00093494454,0.50284941,0.49714806,         1
     37.55,-0.001031797,0.49815083,0.0010343399,0.49711649,0.50886632,-0.001031797,0.48653081,0.0010343399,0.50288096,0.49711649,         1
     37.56,-0.0011309278,0.49821871,0.0011334797,0.49708523,0.50885803,-0.0011309278,0.48654343,0.0011334797,0.50291222,0.49708523,         1
     37.57,-0.001229795,0.49828663,0.0012323557,0.49705427,0.50884898,-0.001229795,0.48655721,0.0012323557,0.50294317,0.49705427,         1
     37.58,-0.0013283903,0.49835458,0.0013309597,0.49702362,0.50883917,-0.0013283903,0.48657214,0.0013309597,0.50297381,0.49702362,         1
     37.59,-0.0014267056,0.49842257,0.0014292835,0.49699328,0.50882861,-0.0014267056,0.48658821,0.0014292835,0.50300414,0.49699328,         1
      37.6,-0.0015247328,0.49849058,0.0015273191,0.49696326,0.50881729,-0.0015247328,0.48660543,0.0015273191,0.50303416,0.49696326,         1
     37.61,-0.0016224638,0.49855861,0.0016250584,0.49693355,0.50880522,-0.0016224638,0.48662379,0.0016250584,0.50306386,0.49693355,         1
     37.62,-0.0017198907,0.49862665,0.0017224932,0.49690415, 0.5087924,-0.0017198907,0.48664328,0.0017224932,0.50309324,0.49690415,         1
     37.63,-0.0018170053,0.49869469,0.0018196158,0.49687508,0.50877884,-0.0018170053,0.48666391,0.0018196158,0.50312231,0.49687508,         1
     37.64,-0.0019137998,0.49876274,0.001916418,0.49684632,0.50876454,-0.0019137998,0.48668567,0.001916418,0.50315106,0.49684632,         1
     37.65,-0.0020102661,0.49883079,0.002012892,0.49681789,0.50874949,-0.0020102661,0.48670855,0.002012892,0.50317948,0.49681789,         1
     37.66,-0.0021063966,0.49889882,0.0021090298,0.49678979,0.50873371,-0.0021063966,0.48673256,0.0021090298,0.50320758,0.49678979,         1
     37.67,-0.0022021833,0.49896683,0.0022048238,0.49676201,0.50871719,-0.0022021833,0.48675768,0.0022048238,0.50323535,0.49676201,         1
     37.68,-0.0022976184,0.49903482,0.002300266,0.49673456,0.50869993,-0.0022976184,0.48678391,0.002300266,0.50326279,0.49673456,         1
     37.69,-0.0023926942,0.49910279,0.0023953488,0.49670744,0.50868195,-0.0023926942,0.48681126,0.0023953488,0.50328991,0.49670744,         1
      37.7,-0.002487403,0.49917071,0.0024900644,0.49668065,0.50866323,-0.002487403,0.48683971,0.0024900644,0.50331669,0.49668065,         1
     37.71,-0.0025817371, 0.4992386,0.0025844051, 0.4966542, 0.5086438,-0.0025817371,0.48686926,0.0025844051,0.50334313, 0.4966542,         1
     37.72,-0.002675689,0.49930644,0.0026783635,0.49662808,0.50862364,-0.002675689,0.48689991,0.0026783635,0.50336925,0.49662808,         1
     37.73,-0.002769251,0.49937423,0.0027719319, 0.4966023,0.50860276,-0.002769251,0.48693165,0.0027719319,0.50339502, 0.4966023,         1
     37.74,-0.0028624157,0.49944196,0.0028651027,0.49657686,0.50858117,-0.0028624157,0.48696447,0.0028651027,0.50342045,0.49657686,         1
     37.75,-0.0029551756,0.49950963,0.0029578686,0.49655176,0.50855886,-0.0029551756,0.48699838,0.0029578686,0.50344555,0.49655176,         1
     37.76,-0.0030475233,0.49957723,0.0030502221,  0.496527,0.50853584,-0.0030475233,0.48703337,0.0030502221, 0.5034703,  0.496527,         1
     37.77,-0.0031394514,0.49964475,0.0031421559,0.49650259,0.50851212,-0.0031394514,0.48706943,0.0031421559, 0.5034947,0.49650259,         1
     37.78,-0.0032309525,0.49971219,0.0032336625,0.49647852,0.50848769,-0.0032309525,0.48710656,0.0032336625,0.50351877,0.49647852,         1
     37.79,-0.0033220194,0.49977954,0.0033247348, 0.4964548,0.50846257,-0.0033220194,0.48714476,0.0033247348,0.50354248, 0.4964548,         1
      37.8,-0.0034126449, 0.4998468,0.0034153655,0.49643143,0.50843674,-0.0034126449,0.48718401,0.0034153655,0.50356585,0.49643143,         1
     37.81,-0.0035028218,0.49991396,0.0035055475,0.49640841,0.50841023,-0.0035028218,0.48722431,0.0035055475,0.50358886,0.49640841,         1
     37.82,-0.003592543,0.49998102,0.0035952736,0.49638574,0.50838302,-0.003592543,0.48726566,0.0035952736,0.50361153,0.49638574,         1
     37.83,-0.0036818014,0.50004796,0.0036845367,0.49636343,0.50835513,-0.0036818014,0.48730806,0.0036845367,0.50363384,0.49636343,         1
     37.84,-0.0037705899, 0.5001148,0.0037733298,0.49634147,0.50832655,-0.0037705899,0.48735149,0.0037733298,0.50365579,0.49634147,         1
     37.85,-0.0038589017,0.50018151,0.003861646,0.49631986, 0.5082973,-0.0038589017,0.48739595,0.003861646, 0.5036774,0.49631986,         1
     37.86,-0.0039467299,0.50024809,0.0039494784,0.49629861,0.50826737,-0.0039467299,0.48744144,0.0039494784,0.50369864,0.49629861,         1
     37.87,-0.0040340674,0.50031454,0.00403682,0.49627772,0.50823676,-0.0040340674,0.48748795,0.00403682,0.50371953,0.49627772,         1
     37.88,-0.0041209076,0.50038085,0.0041236641,0.49625719, 0.5082055,-0.0041209076,0.48753547,0.0041236641,0.50374005,0.49625719,         1
     37.89,-0.0042072437,0.50044702,0.004210004,0.49623702,0.50817356,-0.0042072437,  0.487584,0.004210004,0.50376022,0.49623702,         1
      37.9,-0.004293069,0.50051304,0.0042958329,0.49621721,0.50814097,-0.004293069,0.48763353,0.0042958329,0.50378003,0.49621721,         1
     37.91,-0.0043783769,0.50057891,0.0043811442,0.49619777,0.50810772,-0.0043783769,0.48768406,0.0043811442,0.50379947,0.49619777,         1
     37.92,-0.0044631607,0.50064462,0.0044659313,0.49617868,0.50807382,-0.0044631607,0.48773558,0.0044659313,0.50381855,0.49617868,         1
     37.93,-0.004547414,0.50071016,0.0045501877,0.49615997,0.50803927,-0.004547414,0.48778809,0.0045501877,0.50383726,0.49615997,         1
     37.94,-0.0046311303,0.50077552,0.0046339069,0.49614162,0.50800407,-0.0046311303,0.48784157,0.0046339069,0.50385561,0.49614162,         1
     37.95,-0.0047143031,0.50084072,0.0047170826,0.49612363,0.50796824,-0.0047143031,0.48789603,0.0047170826,0.50387359,0.49612363,         1
     37.96,-0.0047969262,0.50090573,0.0047997083,0.49610602,0.50793177,-0.0047969262,0.48795145,0.0047997083, 0.5038912,0.49610602,         1
     37.97,-0.0048789931,0.50097055,0.0048817777,0.49608877,0.50789467,-0.0048789931,0.48800783,0.0048817777,0.50390844,0.49608877,         1
     37.98,-0.0049604978,0.50103518,0.0049632847, 0.4960719,0.50785694,-0.0049604978,0.48806516,0.0049632847,0.50392531, 0.4960719,         1
     37.99,-0.005041434,0.50109962,0.0050442231,0.49605539,0.50781859,-0.005041434,0.48812344,0.0050442231,0.50394182,0.49605539,         1
        38,-0.0051217956,0.50116385,0.0051245866,0.49603926,0.50777962,-0.0051217956,0.48818266,0.0051245866,0.50395795,0.49603926,         1
     38.01,-0.0052015765,0.50122787,0.0052043694, 0.4960235,0.50774003,-0.0052015765,0.48824281,0.0052043694,0.50397371, 0.4960235,         1
     38.02,-0.0052807707,0.50129168,0.0052835653,0.49600811,0.50769984,-0.0052807707,0.48830389,0.0052835653,0.50398909,0.49600811,         1
     38.03,-0.0053593724,0.50135527,0.0053621685, 0.4959931,0.50765904,-0.0053593724,0.48836588,0.0053621685,0.50400411, 0.4959931,         1
     38.04,-0.0054373756,0.50141863,0.005440173,0.49597846,0.50761764,-0.0054373756,0.48842879,0.005440173,0.50401874,0.49597846,         1
     38.05,-0.0055147745,0.50148177,0.0055175731,0.49596419,0.50757565,-0.0055147745, 0.4884926,0.0055175731,0.50403301,0.49596419,         1
     38.06,-0.0055915634,0.50154467,0.0055943631,0.49595031,0.50753306,-0.0055915634,0.48855731,0.0055943631, 0.5040469,0.49595031,         1
     38.07,-0.0056677366,0.50160733,0.0056705371,0.49593679,0.50748989,-0.0056677366,0.48862291,0.0056705371,0.50406041,0.49593679,         1
     38.08,-0.0057432884,0.50166975,0.0057460897,0.49592366,0.50744614,-0.0057432884, 0.4886894,0.0057460897,0.50407354,0.49592366,         1
     38.09,-0.0058182134,0.50173192,0.0058210152, 0.4959109, 0.5074018,-0.0058182134,0.48875676,0.0058210152, 0.5040863, 0.4959109,         1
      38.1,-0.005892506,0.50179383,0.0058953082,0.49589852, 0.5073569,-0.005892506,0.48882499,0.0058953082,0.50409868,0.49589852,         1
     38.11,-0.0059661607,0.50185548,0.0059689632,0.49588652,0.50731143,-0.0059661607,0.48889408,0.0059689632,0.50411068,0.49588652,         1
     38.12,-0.0060391723,0.50191687,0.0060419748, 0.4958749, 0.5072654,-0.0060391723,0.48896402,0.0060419748, 0.5041223, 0.4958749,         1
     38.13,-0.0061115354,0.50197799,0.0061143378,0.49586366,0.50721881,-0.0061115354,0.48903482,0.0061143378,0.50413354,0.49586366,         1
     38.14,-0.0061832448,0.50203884,0.0061860469,0.49585279,0.50717166,-0.0061832448,0.48910645,0.0061860469,0.50414441,0.49585279,         1
     38.15,-0.0062542953,0.50209941,0.006257097,0.49584231,0.50712397,-0.0062542953,0.48917891,0.006257097,0.50415489,0.49584231,         1
     38.16,-0.0063246818,0.50215969,0.006327483,0.49583221,0.50707574,-0.0063246818, 0.4892522,0.006327483,0.50416499,0.49583221,         1
     38.17,-0.0063943992,0.50221968,0.0063971997,0.49582248,0.50702697,-0.0063943992, 0.4893263,0.0063971997,0.50417472,0.49582248,         1
     38.18,-0.0064634427,0.50227938,0.0064662423,0.49581314,0.50697767,-0.0064634427,0.48940121,0.0064662423,0.50418406,0.49581314,         1
     38.19,-0.0065318073,0.50233879,0.0065346058,0.49580418,0.50692784,-0.0065318073,0.48947692,0.0065346058,0.50419302,0.49580418,         1
      38.2,-0.0065994881,0.50239789,0.0066022854, 0.4957956,0.50687749,-0.0065994881,0.48955342,0.0066022854, 0.5042016, 0.4957956,         1
     38.21,-0.0066664804,0.50245668,0.0066692764, 0.4957874,0.50682662,-0.0066664804,0.48963071,0.0066692764, 0.5042098, 0.4957874,         1
     38.22,-0.0067327795,0.50251516,0.006735574,0.49577958,0.50677524,-0.0067327795,0.48970877,0.006735574,0.50421762,0.49577958,         1
     38.23,-0.0067983808,0.50257332,0.0068011736,0.49577215,0.50672336,-0.0067983808, 0.4897876,0.0068011736,0.50422506,0.49577215,         1
     38.24,-0.0068632796,0.50263116,0.0068660707,0.49576509,0.50667098,-0.0068632796,0.48986719,0.0068660707,0.50423212,0.49576509,         1
     38.25,-0.0069274716,0.50268868,0.0069302606,0.49575842, 0.5066181,-0.0069274716,0.48994753,0.0069302606,0.50423879,0.49575842,         1
     38.26,-0.0069909523,0.50274586,0.0069937392,0.49575212,0.50656473,-0.0069909523,0.49002862,0.0069937392,0.50424509,0.49575212,         1
     38.27,-0.0070537172,0.50280271,0.0070565018,0.49574621,0.50651088,-0.0070537172,0.49011044,0.0070565018,  0.504251,0.49574621,         1
     38.28,-0.0071157622,0.50285922,0.0071185444,0.49574068,0.50645654,-0.0071157622,0.49019299,0.0071185444,0.50425654,0.49574068,         1
     38.29,-0.0071770831,0.50291539,0.0071798626,0.49573553,0.50640174,-0.0071770831,0.49027626,0.0071798626,0.50426169,0.49573553,         1
      38.3,-0.0072376756,0.50297121,0.0072404524,0.49573076,0.50634647,-0.0072376756,0.49036023,0.0072404524,0.50426646,0.49573076,         1
     38.31,-0.0072975357,0.50302668,0.0073003096,0.49572637,0.50629073,-0.0072975357,0.49044491,0.0073003096,0.50427086,0.49572637,         1
     38.32,-0.0073566594,0.50308179,0.0073594302,0.49572236,0.50623454,-0.0073566594,0.49053028,0.0073594302,0.50427487,0.49572236,         1
     38.33,-0.0074150427,0.50313654,0.0074178103,0.49571873, 0.5061779,-0.0074150427,0.49061634,0.0074178103, 0.5042785,0.49571873,         1
     38.34,-0.0074726819,0.50319093,0.0074754461,0.49571548,0.50612082,-0.0074726819,0.49070307,0.0074754461,0.50428175,0.49571548,         1
     38.35,-0.0075295731,0.50324495,0.0075323337,0.49571261,0.50606329,-0.0075295731,0.49079046,0.0075323337,0.50428463,0.49571261,         1
     38.36,-0.0075857125,0.50329859,0.0075884695,0.49571012,0.50600534,-0.0075857125,0.49087852,0.0075884695,0.50428712,0.49571012,         1
     38.37,-0.0076410966,0.50335186,0.0076438498,0.49570801,0.50594695,-0.0076410966,0.49096723,0.0076438498,0.50428924,0.49570801,         1
     38.38,-0.0076957218,0.50340474,0.0076984709,0.49570627,0.50588814,-0.0076957218,0.49105657,0.0076984709,0.50429098,0.49570627,         1
     38.39,-0.0077495845,0.50345725,0.0077523295,0.49570492,0.50582892,-0.0077495845,0.49114655,0.0077523295,0.50429234,0.49570492,         1
      38.4,-0.0078026813,0.50350936,0.007805422,0.49570394,0.50576929,-0.0078026813,0.49123715,0.007805422,0.50429332,0.49570394,         1
     38.41,-0.0078550089,0.50356108,0.0078577452,0.49570333,0.50570925,-0.0078550089,0.49132836,0.0078577452,0.50429393,0.49570333,         1
     38.42,-0.007906564, 0.5036124,0.0079092957, 0.4957031,0.50564881,-0.007906564,0.49142018,0.0079092957,0.50429416, 0.4957031,         1
     38.43,-0.0079573434,0.50366332,0.0079600703,0.49570325,0.50558799,-0.0079573434, 0.4915126,0.0079600703,0.50429402,0.49570325,         1
     38.44,-0.0080073438,0.50371384,0.0080100659,0.49570377,0.50552677,-0.0080073438, 0.4916056,0.0080100659,0.50429351,0.49570377,         1
     38.45,-0.0080565624,0.50376395,0.0080592794,0.49570467,0.50546518,-0.0080565624,0.49169918,0.0080592794,0.50429261,0.49570467,         1
     38.46,-0.008104996,0.50381364,0.0081077078,0.49570594,0.50540321,-0.008104996,0.49179333,0.0081077078,0.50429135,0.49570594,         1
     38.47,-0.0081526418,0.50386293,0.0081553482,0.49570758,0.50534087,-0.0081526418,0.49188803,0.0081553482,0.50428971,0.49570758,         1
     38.48,-0.0081994968,0.50391179,0.0082021978,0.49570959,0.50527817,-0.0081994968,0.49198329,0.0082021978,0.50428771,0.49570959,         1
     38.49,-0.0082455584,0.50396023,0.0082482538,0.49571198,0.50521511,-0.0082455584,0.49207909,0.0082482538,0.50428533,0.49571198,         1
      38.5,-0.0082908239,0.50400824,0.0082935134,0.49571473, 0.5051517,-0.0082908239,0.49217542,0.0082935134,0.50428258,0.49571473,         1
     38.51,-0.0083352905,0.50405583,0.0083379741,0.49571785,0.50508795,-0.0083352905,0.49227227,0.0083379741,0.50427946,0.49571785,         1
     38.52,-0.0083789558,0.50410298,0.0083816333,0.49572135,0.50502386,-0.0083789558,0.49236964,0.0083816333,0.50427598,0.49572135,         1
     38.53,-0.0084218172,0.50414969,0.0084244885,0.49572521,0.50495944,-0.0084218172,0.49246751,0.0084244885,0.50427212,0.49572521,         1
     38.54,-0.0084638725,0.50419597,0.0084665374,0.49572943, 0.5048947,-0.0084638725,0.49256588,0.0084665374, 0.5042679,0.49572943,         1
     38.55,-0.0085051191, 0.5042418,0.0085077776,0.49573402,0.50482963,-0.0085051191,0.49266473,0.0085077776,0.50426332,0.49573402,         1
     38.56,-0.008545555,0.50428719,0.0085482068,0.49573898,0.50476425,-0.008545555,0.49276405,0.0085482068,0.50425837,0.49573898,         1
     38.57,-0.0085851779,0.50433212,0.0085878229, 0.4957443,0.50469857,-0.0085851779,0.49286384,0.0085878229,0.50425305, 0.4957443,         1
     38.58,-0.0086239857,0.50437661,0.0086266237,0.49574998,0.50463258,-0.0086239857,0.49296409,0.0086266237,0.50424738,0.49574998,         1
     38.59,-0.0086619763,0.50442063,0.0086646073,0.49575603, 0.5045663,-0.0086619763,0.49306479,0.0086646073,0.50424134,0.49575603,         1
      38.6,-0.0086991479, 0.5044642,0.0087017716,0.49576243,0.50449973,-0.0086991479,0.49316592,0.0087017716,0.50423495,0.49576243,         1
     38.61,-0.0087354986,0.50450731,0.0087381149,0.49576919,0.50443288,-0.0087354986,0.49326748,0.0087381149,0.50422819,0.49576919,         1
     38.62,-0.0087710264,0.50454995,0.0087736352,0.49577631,0.50436575,-0.0087710264,0.49336946,0.0087736352,0.50422108,0.49577631,         1
     38.63,-0.0088057298,0.50459212,0.0088083309,0.49578379,0.50429836,-0.0088057298,0.49347185,0.0088083309,0.50421361,0.49578379,         1
     38.64,-0.008839607,0.50463383,0.0088422004,0.49579163, 0.5042307,-0.008839607,0.49357463,0.0088422004,0.50420578,0.49579163,         1
     38.65,-0.0088726565,0.50467505,0.0088752419,0.49579981,0.50416278,-0.0088726565,0.49367781,0.0088752419, 0.5041976,0.49579981,         1
     38.66,-0.0089048767,0.50471581,0.0089074541,0.49580835,0.50409461,-0.0089048767,0.49378137,0.0089074541,0.50418907,0.49580835,         1
     38.67,-0.0089362663,0.50475608,0.0089388354,0.49581724, 0.5040262,-0.0089362663, 0.4938853,0.0089388354,0.50418019,0.49581724,         1
     38.68,-0.0089668238,0.50479587,0.0089693846,0.49582649,0.50395756,-0.0089668238,0.49398958,0.0089693846,0.50417095,0.49582649,         1
     38.69,-0.0089965481,0.50483518,0.0089991004,0.49583608,0.50388868,-0.0089965481,0.49409422,0.0089991004,0.50416137,0.49583608,         1
      38.7,-0.0090254378,  0.504874,0.0090279815,0.49584601,0.50381958,-0.0090254378, 0.4941992,0.0090279815,0.50415144,0.49584601,         1
     38.71,-0.0090534918,0.50491232,0.0090560268, 0.4958563,0.50375025,-0.0090534918,0.49430451,0.0090560268,0.50414117, 0.4958563,         1
     38.72,-0.0090807092,0.50495016,0.0090832352,0.49586693,0.50368072,-0.0090807092,0.49441015,0.0090832352,0.50413055,0.49586693,         1
     38.73,-0.0091070888, 0.5049875,0.0091096059, 0.4958779,0.50361098,-0.0091070888,0.49451609,0.0091096059,0.50411959, 0.4958779,         1
     38.74,-0.0091326299,0.50502435,0.0091351378,0.49588921,0.50354104,-0.0091326299,0.49462234,0.0091351378,0.50410828,0.49588921,         1
     38.75,-0.0091573315,0.50506069,0.0091598301,0.49590086,0.50347091,-0.0091573315,0.49472888,0.0091598301,0.50409664,0.49590086,         1
     38.76,-0.0091811929,0.50509653,0.0091836821,0.49591285, 0.5034006,-0.0091811929,0.49483571,0.0091836821,0.50408466,0.49591285,         1
     38.77,-0.0092042135,0.50513187,0.0092066931,0.49592518, 0.5033301,-0.0092042135, 0.4949428,0.0092066931,0.50407234,0.49592518,         1
     38.78,-0.0092263926, 0.5051667,0.0092288625,0.49593784,0.50325943,-0.0092263926,0.49505016,0.0092288625,0.50405969,0.49593784,         1
     38.79,-0.0092477296,0.50520103,0.0092501898,0.49595084,0.50318859,-0.0092477296,0.49515777,0.0092501898, 0.5040467,0.49595084,         1
      38.8,-0.0092682242,0.50523484,0.0092706744,0.49596416,0.50311759,-0.0092682242,0.49526563,0.0092706744,0.50403339,0.49596416,         1
     38.81,-0.0092878759,0.50526814,0.0092903161,0.49597782,0.50304644,-0.0092878759,0.49537372,0.0092903161,0.50401974,0.49597782,         1
     38.82,-0.0093066844,0.50530092,0.0093091144,0.49599181,0.50297515,-0.0093066844,0.49548203,0.0093091144,0.50400576,0.49599181,         1
     38.83,-0.0093246495,0.50533319,0.0093270692,0.49600612,0.50290371,-0.0093246495,0.49559056,0.0093270692,0.50399146,0.49600612,         1
     38.84,-0.0093417711,0.50536494,0.0093441802,0.49602076,0.50283213,-0.0093417711,0.49569929,0.0093441802,0.50397684,0.49602076,         1
     38.85,-0.0093580489,0.50539616,0.0093604475,0.49603571,0.50276043,-0.0093580489,0.49580822,0.0093604475,0.50396189,0.49603571,         1
     38.86,-0.0093734831,0.50542687,0.009375871,0.49605099, 0.5026886,-0.0093734831,0.49591733,0.009375871,0.50394662,0.49605099,         1
     38.87,-0.0093880736,0.50545705,0.0093904507,0.49606659,0.50261667,-0.0093880736,0.49602661,0.0093904507,0.50393103,0.49606659,         1
     38.88,-0.0094018206, 0.5054867,0.0094041868,0.49608251,0.50254462,-0.0094018206,0.49613606,0.0094041868,0.50391512,0.49608251,         1
     38.89,-0.0094147244,0.50551582,0.0094170794,0.49609874,0.50247247,-0.0094147244,0.49624567,0.0094170794, 0.5038989,0.49609874,         1
      38.9,-0.0094267851,0.50554442,0.009429129,0.49611529,0.50240022,-0.0094267851,0.49635542,0.009429129,0.50388237,0.49611529,         1
     38.91,-0.0094380031,0.50557248,0.0094403357,0.49613215,0.50232789,-0.0094380031, 0.4964653,0.0094403357,0.50386552,0.49613215,         1
     38.92,-0.0094483789,0.50560001,0.0094507001,0.49614931,0.50225547,-0.0094483789,0.49657532,0.0094507001,0.50384837,0.49614931,         1
     38.93,-0.0094579129,0.50562701,0.0094602226,0.49616679,0.50218298,-0.0094579129,0.49668544,0.0094602226, 0.5038309,0.49616679,         1
     38.94,-0.0094666058,0.50565347,0.0094689037,0.49618456,0.50211041,-0.0094666058,0.49679568,0.0094689037,0.50381314,0.49618456,         1
     38.95,-0.0094744581,0.50567939,0.0094767443,0.49620265,0.50203779,-0.0094744581,0.49690601,0.0094767443,0.50379507,0.49620265,         1
     38.96,-0.0094814706,0.50570478,0.0094837449,0.49622103, 0.5019651,-0.0094814706,0.49701642,0.0094837449, 0.5037767,0.49622103,         1
     38.97,-0.009487644,0.50572962,0.0094899063,0.49623971,0.50189237,-0.009487644,0.49712691,0.0094899063,0.50375802,0.49623971,         1
     38.98,-0.0094929793,0.50575392,0.0094952294,0.49625869,0.50181959,-0.0094929793,0.49723747,0.0094952294,0.50373906,0.49625869,         1
     38.99,-0.0094974773,0.50577768,0.0094997152,0.49627797,0.50174677,-0.0094974773,0.49734809,0.0094997152,0.50371979,0.49627797,         1
        39,-0.009501139, 0.5058009,0.0095033646,0.49629753,0.50167392,-0.009501139,0.49745875,0.0095033646,0.50370024,0.49629753,         1
     39.01,-0.0095039656,0.50582357,0.0095061787,0.49631739,0.50160105,-0.0095039656,0.49756946,0.0095061787,0.50368039,0.49631739,         1
     39.02,-0.0095059581, 0.5058457,0.0095081586,0.49633754,0.50152816,-0.0095059581,0.49768019,0.0095081586,0.50366026,0.49633754,         1
     39.03,-0.0095071178,0.50586728,0.0095093056,0.49635797,0.50145525,-0.0095071178,0.49779093,0.0095093056,0.50363984,0.49635797,         1
     39.04,-0.0095074459,0.50588831,0.009509621,0.49637869,0.50138235,-0.0095074459,0.49790169,0.009509621,0.50361914,0.49637869,         1
     39.05,-0.0095069439,0.50590879,0.009509106,0.49639968,0.50130944,-0.0095069439,0.49801244,0.009509106,0.50359815,0.49639968,         1
     39.06,-0.0095056131,0.50592872,0.0095077622,0.49642096,0.50123654,-0.0095056131,0.49812319,0.0095077622,0.50357689,0.49642096,         1
     39.07,-0.009503455,0.50594811,0.0095055911,0.49644251,0.50116365,-0.009503455,0.49823391,0.0095055911,0.50355535,0.49644251,         1
     39.08,-0.0095004712,0.50596694,0.0095025941,0.49646434,0.50109078,-0.0095004712,0.49834461,0.0095025941,0.50353354,0.49646434,         1
     39.09,-0.0094966634,0.50598522,0.0094987729,0.49648644,0.50101794,-0.0094966634,0.49845526,0.0094987729,0.50351145,0.49648644,         1
      39.1,-0.0094920332,0.50600294,0.0094941293,0.49650881,0.50094513,-0.0094920332,0.49856586,0.0094941293,0.50348909,0.49650881,         1
     39.11,-0.0094865824,0.50602011,0.0094886649,0.49653145,0.50087236,-0.0094865824,0.49867641,0.0094886649,0.50346647,0.49653145,         1
     39.12,-0.0094803129,0.50603673,0.0094823818,0.49655435,0.50079963,-0.0094803129,0.49878689,0.0094823818,0.50344358,0.49655435,         1
     39.13,-0.0094732265, 0.5060528,0.0094752816,0.49657752,0.50072695,-0.0094732265,0.49889729,0.0094752816,0.50342043,0.49657752,         1
     39.14,-0.0094653252,0.50606831,0.0094673666,0.49660094,0.50065434,-0.0094653252, 0.4990076,0.0094673666,0.50339702,0.49660094,         1
     39.15,-0.0094566111,0.50608326,0.0094586386,0.49662462,0.50058178,-0.0094566111,0.49911781,0.0094586386,0.50337335,0.49662462,         1
     39.16,-0.0094470864,0.50609766,0.0094490998,0.49664856, 0.5005093,-0.0094470864,0.49922792,0.0094490998,0.50334942,0.49664856,         1
     39.17,-0.009436753, 0.5061115,0.0094387523,0.49667275,0.50043689,-0.009436753,0.49933792,0.0094387523,0.50332525,0.49667275,         1
     39.18,-0.0094256135,0.50612479,0.0094275985,0.49669719,0.50036456,-0.0094256135,0.49944778,0.0094275985,0.50330082,0.49669719,         1
     39.19,-0.0094136699,0.50613752,0.0094156406,0.49672188,0.50029233,-0.0094136699,0.49955752,0.0094156406,0.50327615,0.49672188,         1
      39.2,-0.0094009248,0.50614969,0.0094028811,0.49674681,0.50022019,-0.0094009248,0.49966711,0.0094028811,0.50325123,0.49674681,         1
     39.21,-0.0093873805,0.50616131,0.0093893223,0.49677199,0.50014814,-0.0093873805,0.49977654,0.0093893223,0.50322607,0.49677199,         1
     39.22,-0.0093730396,0.50617237,0.0093749668, 0.4967974,0.50007621,-0.0093730396,0.49988582,0.0093749668,0.50320067, 0.4967974,         1
     39.23,-0.0093579046,0.50618287,0.0093598172,0.49682305,0.50000439,-0.0093579046,0.49999492,0.0093598172,0.50317503,0.49682305,         1
     39.24,-0.0093419783,0.50619282,0.009343876,0.49684894,0.49993269,-0.0093419783,0.50010384,0.009343876,0.50314916,0.49684894,         1
     39.25,-0.0093252632,0.50620221,0.0093271461,0.49687506,0.49986111,-0.0093252632,0.50021257,0.0093271461,0.50312306,0.49687506,         1
     39.26,-0.0093077622,0.50621104,0.0093096302,0.49690141,0.49978966,-0.0093077622, 0.5003211,0.0093096302,0.50309673,0.49690141,         1
     39.27,-0.0092894781,0.50621931,0.009291331,0.49692798,0.49971835,-0.0092894781,0.50042942,0.009291331,0.50307017,0.49692798,         1
     39.28,-0.0092704138,0.50622703,0.0092722516,0.49695478,0.49964719,-0.0092704138,0.50053753,0.0092722516,0.50304338,0.49695478,         1
     39.29,-0.0092505723,0.50623419,0.0092523949, 0.4969818,0.49957617,-0.0092505723, 0.5006454,0.0092523949,0.50301638, 0.4969818,         1
      39.3,-0.0092299565, 0.5062408,0.0092317638,0.49700904,0.49950531,-0.0092299565,0.50075305,0.0092317638,0.50298916,0.49700904,         1
     39.31,-0.0092085696,0.50624685,0.0092103616,0.49703649,0.49943461,-0.0092085696,0.50086044,0.0092103616,0.50296172,0.49703649,         1
     39.32,-0.0091864148,0.50625235,0.0091881913,0.49706415,0.49936408,-0.0091864148,0.50096759,0.0091881913,0.50293407,0.49706415,         1
